"ID"	"Problem"	"Item"	"Y"	"Ytot"	"Ysub"	"RTsub"	"RT.tot"	"RT"	"gender"	"language"
241	1	1	0	9	3	250	534	82	"Male"	"NL"
241	1	2	1	9	3	250	534	85	"Male"	"NL"
241	1	3	1	9	3	250	534	45	"Male"	"NL"
241	1	4	1	9	3	250	534	38	"Male"	"NL"
241	2	5	1	9	3	156	534	77	"Male"	"NL"
241	2	6	0	9	3	156	534	32	"Male"	"NL"
241	2	7	1	9	3	156	534	26	"Male"	"NL"
241	2	8	1	9	3	156	534	21	"Male"	"NL"
241	3	10	0	9	3	89	534	30	"Male"	"NL"
241	3	11	1	9	3	89	534	10	"Male"	"NL"
241	3	12	1	9	3	89	534	10	"Male"	"NL"
241	3	9	1	9	3	89	534	39	"Male"	"NL"
241	4	13	NA	9	0	39	534	NA	"Male"	"NL"
241	4	14	0	9	0	39	534	7	"Male"	"NL"
241	4	15	0	9	0	39	534	32	"Male"	"NL"
241	4	16	NA	9	0	39	534	NA	"Male"	"NL"
241	5	17	NA	9	0	0	534	NA	"Male"	"NL"
241	5	18	NA	9	0	0	534	NA	"Male"	"NL"
241	5	19	NA	9	0	0	534	NA	"Male"	"NL"
241	5	20	NA	9	0	0	534	NA	"Male"	"NL"
241	6	21	NA	9	NA	NA	534	NA	"Male"	"NL"
242	1	1	0	9	1	134	685	95	"Male"	"NL"
242	1	2	0	9	1	134	685	19	"Male"	"NL"
242	1	3	0	9	1	134	685	8	"Male"	"NL"
242	1	4	1	9	1	134	685	12	"Male"	"NL"
242	2	5	1	9	2	120	685	82	"Male"	"NL"
242	2	6	0	9	2	120	685	10	"Male"	"NL"
242	2	7	1	9	2	120	685	7	"Male"	"NL"
242	2	8	0	9	2	120	685	21	"Male"	"NL"
242	3	10	1	9	2	68	685	11	"Male"	"NL"
242	3	11	1	9	2	68	685	6	"Male"	"NL"
242	3	12	0	9	2	68	685	9	"Male"	"NL"
242	3	9	0	9	2	68	685	42	"Male"	"NL"
242	4	13	0	9	1	187	685	85	"Male"	"NL"
242	4	14	0	9	1	187	685	71	"Male"	"NL"
242	4	15	0	9	1	187	685	20	"Male"	"NL"
242	4	16	1	9	1	187	685	11	"Male"	"NL"
242	5	17	1	9	3	174	685	138	"Male"	"NL"
242	5	18	0	9	3	174	685	16	"Male"	"NL"
242	5	19	1	9	3	174	685	10	"Male"	"NL"
242	5	20	1	9	3	174	685	10	"Male"	"NL"
242	6	21	0	9	0	2	685	2	"Male"	"NL"
254	1	1	0	9	2	167	749	72	"Male"	"NL"
254	1	2	0	9	2	167	749	41	"Male"	"NL"
254	1	3	1	9	2	167	749	31	"Male"	"NL"
254	1	4	1	9	2	167	749	23	"Male"	"NL"
254	2	5	1	9	2	148	749	76	"Male"	"NL"
254	2	6	0	9	2	148	749	31	"Male"	"NL"
254	2	7	1	9	2	148	749	14	"Male"	"NL"
254	2	8	0	9	2	148	749	27	"Male"	"NL"
254	3	10	1	9	3	158	749	52	"Male"	"NL"
254	3	11	1	9	3	158	749	31	"Male"	"NL"
254	3	12	0	9	3	158	749	21	"Male"	"NL"
254	3	9	1	9	3	158	749	54	"Male"	"NL"
254	4	13	0	9	1	150	749	26	"Male"	"NL"
254	4	14	0	9	1	150	749	61	"Male"	"NL"
254	4	15	0	9	1	150	749	23	"Male"	"NL"
254	4	16	1	9	1	150	749	40	"Male"	"NL"
254	5	17	0	9	1	126	749	63	"Male"	"NL"
254	5	18	0	9	1	126	749	23	"Male"	"NL"
254	5	19	0	9	1	126	749	34	"Male"	"NL"
254	5	20	1	9	1	126	749	6	"Male"	"NL"
254	6	21	NA	9	NA	NA	749	NA	"Male"	"NL"
296	1	1	1	9	2	244	651	32	"Female"	"NL"
296	1	2	0	9	2	244	651	94	"Female"	"NL"
296	1	3	0	9	2	244	651	15	"Female"	"NL"
296	1	4	1	9	2	244	651	103	"Female"	"NL"
296	2	5	1	9	4	135	651	63	"Female"	"NL"
296	2	6	1	9	4	135	651	28	"Female"	"NL"
296	2	7	1	9	4	135	651	21	"Female"	"NL"
296	2	8	1	9	4	135	651	23	"Female"	"NL"
296	3	10	0	9	2	122	651	57	"Female"	"NL"
296	3	11	1	9	2	122	651	17	"Female"	"NL"
296	3	12	0	9	2	122	651	22	"Female"	"NL"
296	3	9	1	9	2	122	651	26	"Female"	"NL"
296	4	13	1	9	1	150	651	57	"Female"	"NL"
296	4	14	0	9	1	150	651	48	"Female"	"NL"
296	4	15	0	9	1	150	651	45	"Female"	"NL"
296	4	16	NA	9	1	150	651	NA	"Female"	"NL"
296	5	17	NA	9	0	0	651	NA	"Female"	"NL"
296	5	18	NA	9	0	0	651	NA	"Female"	"NL"
296	5	19	NA	9	0	0	651	NA	"Female"	"NL"
296	5	20	NA	9	0	0	651	NA	"Female"	"NL"
296	6	21	NA	9	NA	NA	651	NA	"Female"	"NL"
305	1	1	0	9	2	324	695	79	"Female"	"NL"
305	1	2	1	9	2	324	695	89	"Female"	"NL"
305	1	3	1	9	2	324	695	32	"Female"	"NL"
305	1	4	0	9	2	324	695	124	"Female"	"NL"
305	2	5	1	9	4	195	695	44	"Female"	"NL"
305	2	6	1	9	4	195	695	47	"Female"	"NL"
305	2	7	1	9	4	195	695	72	"Female"	"NL"
305	2	8	1	9	4	195	695	32	"Female"	"NL"
305	3	10	0	9	3	176	695	83	"Female"	"NL"
305	3	11	1	9	3	176	695	54	"Female"	"NL"
305	3	12	1	9	3	176	695	16	"Female"	"NL"
305	3	9	1	9	3	176	695	23	"Female"	"NL"
305	4	13	NA	9	0	0	695	NA	"Female"	"NL"
305	4	14	NA	9	0	0	695	NA	"Female"	"NL"
305	4	15	NA	9	0	0	695	NA	"Female"	"NL"
305	4	16	NA	9	0	0	695	NA	"Female"	"NL"
305	5	17	NA	9	0	0	695	NA	"Female"	"NL"
305	5	18	NA	9	0	0	695	NA	"Female"	"NL"
305	5	19	NA	9	0	0	695	NA	"Female"	"NL"
305	5	20	NA	9	0	0	695	NA	"Female"	"NL"
305	6	21	NA	9	NA	NA	695	NA	"Female"	"NL"
315	1	1	0	9	2	361	676	140	"Female"	"FR"
315	1	2	1	9	2	361	676	124	"Female"	"FR"
315	1	3	1	9	2	361	676	72	"Female"	"FR"
