"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
233	"M"	"NL"	15	4	1	0	3	15	9	587
233	"M"	"NL"	12	3	0	15	1	76	9	587
233	"M"	"NL"	13	3	1	0	1	76	9	587
233	"M"	"NL"	NA	6	NA	NA	1	0	9	587
233	"M"	"NL"	9	2	0	113	1	244	9	587
233	"M"	"NL"	8	2	0	59	1	244	9	587
233	"M"	"NL"	16	4	0	0	3	15	9	587
233	"M"	"NL"	17	4	1	0	3	15	9	587
233	"M"	"NL"	18	5	0	0	1	112	9	587
233	"M"	"NL"	19	5	0	0	1	112	9	587
233	"M"	"NL"	20	5	0	0	1	112	9	587
233	"M"	"NL"	21	5	1	0	1	112	9	587
233	"M"	"NL"	5	1	1	162	2	140	9	587
233	"M"	"NL"	6	2	0	21	1	244	9	587
233	"M"	"NL"	7	2	0	14	1	244	9	587
233	"M"	"NL"	2	1	0	23	2	140	9	587
233	"M"	"NL"	3	1	1	37	2	140	9	587
233	"M"	"NL"	4	1	0	14	2	140	9	587
233	"M"	"NL"	1	1	1	84	2	140	9	587
234	"F"	"NL"	2	1	1	100	2	73	4	711
234	"F"	"NL"	3	1	1	40	2	73	4	711
234	"F"	"NL"	1	1	0	60	2	73	4	711
234	"F"	"NL"	12	3	0	30	0	159	4	711
234	"F"	"NL"	13	3	0	0	0	159	4	711
234	"F"	"NL"	4	1	0	84	2	73	4	711
234	"F"	"NL"	5	1	0	60	2	73	4	711
234	"F"	"NL"	16	4	0	0	0	30	4	711
234	"F"	"NL"	17	4	1	0	0	30	4	711
234	"F"	"NL"	14	4	0	0	0	30	4	711
234	"F"	"NL"	15	4	0	0	0	30	4	711
234	"F"	"NL"	21	5	1	0	1	229	4	711
234	"F"	"NL"	NA	6	NA	NA	1	0	4	711
234	"F"	"NL"	6	2	0	88	0	220	4	711
234	"F"	"NL"	20	5	0	0	1	229	4	711
234	"F"	"NL"	11	3	0	31	0	159	4	711
234	"F"	"NL"	7	2	0	85	0	220	4	711
234	"F"	"NL"	8	2	0	60	0	220	4	711
234	"F"	"NL"	18	5	0	0	1	229	4	711
234	"F"	"NL"	19	5	0	0	1	229	4	711
234	"F"	"NL"	9	2	0	21	0	220	4	711
234	"F"	"NL"	10	3	0	52	0	159	4	711
235	"M"	"NL"	7	2	0	28	2	149	11	528
235	"M"	"NL"	8	2	0	28	2	149	11	528
235	"M"	"NL"	19	5	1	0	2	143	11	528
235	"M"	"NL"	20	5	0	0	2	143	11	528
235	"M"	"NL"	9	2	0	102	2	149	11	528
235	"M"	"NL"	6	2	1	30	2	149	11	528
235	"M"	"NL"	10	3	1	26	2	95	11	528
235	"M"	"NL"	11	3	0	8	2	95	11	528
235	"M"	"NL"	21	5	0	0	2	143	11	528
235	"M"	"NL"	NA	6	NA	NA	0	0	11	528
235	"M"	"NL"	18	5	0	0	2	143	11	528
235	"M"	"NL"	5	1	1	45	3	128	11	528
235	"M"	"NL"	15	4	1	0	2	13	11	528
235	"M"	"NL"	12	3	1	13	2	95	11	528
235	"M"	"NL"	13	3	0	0	2	95	11	528
235	"M"	"NL"	14	4	1	0	2	13	11	528
235	"M"	"NL"	4	1	1	39	3	128	11	528
235	"M"	"NL"	16	4	0	0	2	13	11	528
235	"M"	"NL"	17	4	1	0	2	13	11	528
235	"M"	"NL"	3	1	0	57	3	128	11	528
235	"M"	"NL"	2	1	1	76	3	128	11	528
235	"M"	"NL"	1	1	1	76	3	128	11	528
236	"F"	"NL"	9	2	0	56	0	165	7	615
236	"F"	"NL"	10	3	0	20	0	109	7	615
236	"F"	"NL"	8	2	0	41	0	165	7	615
236	"F"	"NL"	21	5	0	0	1	252	7	615
236	"F"	"NL"	NA	6	NA	NA	0	0	7	615
236	"F"	"NL"	11	3	0	13	0	109	7	615
236	"F"	"NL"	1	1	1	184	4	76	7	615
236	"F"	"NL"	12	3	0	13	0	109	7	615
236	"F"	"NL"	13	3	0	0	0	109	7	615
236	"F"	"NL"	2	1	1	54	4	76	7	615
236	"F"	"NL"	16	4	0	0	2	13	7	615
236	"F"	"NL"	17	4	1	0	2	13	7	615
236	"F"	"NL"	18	5	0	0	1	252	7	615
236	"F"	"NL"	19	5	0	0	1	252	7	615
236	"F"	"NL"	20	5	0	0	1	252	7	615
236	"F"	"NL"	7	2	0	31	0	165	7	615
236	"F"	"NL"	3	1	1	54	4	76	7	615
236	"F"	"NL"	4	1	1	37	4	76	7	615
236	"F"	"NL"	14	4	1	0	2	13	7	615
236	"F"	"NL"	15	4	1	0	2	13	7	615
236	"F"	"NL"	5	1	0	70	4	76	7	615
236	"F"	"NL"	6	2	0	42	0	165	7	615
237	"M"	"NL"	5	1	1	0	2	0	11	1204
237	"M"	"NL"	14	4	1	0	2	0	11	1204
237	"M"	"NL"	17	4	1	0	2	0	11	1204
237	"M"	"NL"	18	5	0	0	2	342	11	1204
237	"M"	"NL"	15	4	1	0	2	0	11	1204
237	"M"	"NL"	4	1	0	0	2	0	11	1204
237	"M"	"NL"	8	2	0	0	2	862	11	1204
237	"M"	"NL"	9	2	1	0	2	862	11	1204
237	"M"	"NL"	6	2	1	0	2	862	11	1204
237	"M"	"NL"	7	2	0	0	2	862	11	1204
237	"M"	"NL"	12	3	0	0	2	0	11	1204
237	"M"	"NL"	13	3	0	0	2	0	11	1204
237	"M"	"NL"	21	5	1	0	2	342	11	1204
237	"M"	"NL"	NA	6	NA	NA	1	0	11	1204
237	"M"	"NL"	16	4	0	0	2	0	11	1204
237	"M"	"NL"	3	1	0	0	2	0	11	1204
237	"M"	"NL"	20	5	0	0	2	342	11	1204
237	"M"	"NL"	10	3	1	0	2	0	11	1204
237	"M"	"NL"	11	3	0	0	2	0	11	1204
237	"M"	"NL"	19	5	1	0	2	342	11	1204
237	"M"	"NL"	2	1	1	862	2	0	11	1204
237	"M"	"NL"	1	1	1	342	2	0	11	1204
238	"M"	"NL"	NA	6	NA	NA	0	0	16	757
238	"M"	"NL"	19	5	1	0	2	243	16	757
238	"M"	"NL"	21	5	0	0	2	243	16	757
238	"M"	"NL"	3	1	1	42	4	106	16	757
238	"M"	"NL"	20	5	0	0	2	243	16	757
238	"M"	"NL"	18	5	0	0	2	243	16	757
238	"M"	"NL"	2	1	1	142	4	106	16	757
238	"M"	"NL"	14	4	1	0	4	20	16	757
238	"M"	"NL"	15	4	1	0	4	20	16	757
238	"M"	"NL"	16	4	1	0	4	20	16	757
238	"M"	"NL"	17	4	1	0	4	20	16	757
238	"M"	"NL"	6	2	1	19	3	298	16	757
238	"M"	"NL"	7	2	1	31	3	298	16	757
238	"M"	"NL"	4	1	1	50	4	106	16	757
238	"M"	"NL"	5	1	1	109	4	106	16	757
238	"M"	"NL"	12	3	0	20	3	90	16	757
238	"M"	"NL"	13	3	1	0	3	90	16	757
238	"M"	"NL"	10	3	1	72	3	90	16	757
238	"M"	"NL"	11	3	1	29	3	90	16	757
238	"M"	"NL"	1	1	1	162	4	106	16	757
238	"M"	"NL"	8	2	0	47	3	298	16	757
238	"M"	"NL"	9	2	1	34	3	298	16	757
239	"F"	"NL"	12	3	0	14	0	74	6	633
239	"F"	"NL"	1	1	0	104	0	66	6	633
239	"F"	"NL"	2	1	0	79	0	66	6	633
239	"F"	"NL"	11	3	0	7	0	74	6	633
239	"F"	"NL"	13	3	1	13	0	74	6	633
239	"F"	"NL"	4	1	0	38	0	66	6	633
239	"F"	"NL"	14	4	1	28	3	97	6	633
239	"F"	"NL"	15	4	0	55	3	97	6	633
239	"F"	"NL"	3	1	0	14	0	66	6	633
239	"F"	"NL"	8	2	0	61	0	238	6	633
239	"F"	"NL"	5	1	0	98	0	66	6	633
239	"F"	"NL"	6	2	0	16	0	238	6	633
239	"F"	"NL"	NA	6	NA	NA	1	0	6	633
239	"F"	"NL"	7	2	0	16	0	238	6	633
239	"F"	"NL"	9	2	0	41	0	238	6	633
239	"F"	"NL"	10	3	0	12	0	74	6	633
239	"F"	"NL"	18	5	0	0	2	158	6	633
239	"F"	"NL"	16	4	1	37	3	97	6	633
239	"F"	"NL"	17	4	1	0	3	97	6	633
239	"F"	"NL"	21	5	1	0	2	158	6	633
239	"F"	"NL"	19	5	1	0	2	158	6	633
239	"F"	"NL"	20	5	0	0	2	158	6	633
240	"M"	"FR"	18	5	0	91	2	212	13	747
240	"M"	"FR"	19	5	1	11	2	212	13	747
240	"M"	"FR"	17	4	1	9	4	76	13	747
240	"M"	"FR"	16	4	1	4	4	76	13	747
240	"M"	"FR"	1	1	1	33	3	154	13	747
240	"M"	"FR"	20	5	0	6	2	212	13	747
240	"M"	"FR"	21	5	0	28	2	212	13	747
240	"M"	"FR"	4	1	0	59	3	154	13	747
240	"M"	"FR"	NA	6	NA	NA	0	28	13	747
240	"M"	"FR"	2	1	1	21	3	154	13	747
240	"M"	"FR"	3	1	1	23	3	154	13	747
240	"M"	"FR"	14	4	1	45	4	76	13	747
240	"M"	"FR"	15	4	1	6	4	76	13	747
240	"M"	"FR"	5	1	1	49	3	154	13	747
240	"M"	"FR"	6	2	1	49	3	156	13	747
240	"M"	"FR"	7	2	1	29	3	156	13	747
240	"M"	"FR"	8	2	0	77	3	156	13	747
240	"M"	"FR"	10	3	1	70	1	121	13	747
240	"M"	"FR"	11	3	0	45	1	121	13	747
240	"M"	"FR"	12	3	0	19	1	121	13	747
240	"M"	"FR"	13	3	1	22	1	121	13	747
240	"M"	"FR"	9	2	0	51	3	156	13	747
241	"M"	"NL"	9	2	1	39	2	183	15	534
241	"M"	"NL"	11	3	0	10	2	87	15	534
241	"M"	"NL"	8	2	0	21	2	183	15	534
241	"M"	"NL"	19	5	1	0	2	146	15	534
241	"M"	"NL"	10	3	1	30	2	87	15	534
241	"M"	"NL"	21	5	1	0	2	146	15	534
241	"M"	"NL"	NA	6	NA	NA	1	0	15	534
241	"M"	"NL"	7	2	1	26	2	183	15	534
241	"M"	"NL"	20	5	0	0	2	146	15	534
241	"M"	"NL"	12	3	0	10	2	87	15	534
241	"M"	"NL"	1	1	1	82	4	101	15	534
241	"M"	"NL"	2	1	1	85	4	101	15	534
241	"M"	"NL"	18	5	0	0	2	146	15	534
241	"M"	"NL"	4	1	1	38	4	101	15	534
241	"M"	"NL"	5	1	0	77	4	101	15	534
241	"M"	"NL"	6	2	1	32	2	183	15	534
241	"M"	"NL"	14	4	1	7	4	17	15	534
241	"M"	"NL"	3	1	1	45	4	101	15	534
241	"M"	"NL"	15	4	1	0	4	17	15	534
241	"M"	"NL"	13	3	1	32	2	87	15	534
241	"M"	"NL"	17	4	1	0	4	17	15	534
241	"M"	"NL"	16	4	1	0	4	17	15	534
242	"M"	"NL"	14	4	1	71	3	175	9	685
242	"M"	"NL"	15	4	1	85	3	175	9	685
242	"M"	"NL"	18	5	0	16	1	130	9	685
242	"M"	"NL"	13	3	1	20	3	35	9	685
242	"M"	"NL"	16	4	0	11	3	175	9	685
242	"M"	"NL"	17	4	1	10	3	175	9	685
242	"M"	"NL"	21	5	0	2	1	130	9	685
242	"M"	"NL"	NA	6	NA	NA	0	2	9	685
242	"M"	"NL"	19	5	0	138	1	130	9	685
242	"M"	"NL"	20	5	0	10	1	130	9	685
242	"M"	"NL"	10	3	1	11	3	35	9	685
242	"M"	"NL"	11	3	1	6	3	35	9	685
242	"M"	"NL"	12	3	0	9	3	35	9	685
242	"M"	"NL"	1	1	0	95	1	211	9	685
242	"M"	"NL"	2	1	1	19	1	211	9	685
242	"M"	"NL"	3	1	0	8	1	211	9	685
242	"M"	"NL"	4	1	0	12	1	211	9	685
242	"M"	"NL"	6	2	0	10	1	132	9	685
242	"M"	"NL"	7	2	1	7	1	132	9	685
242	"M"	"NL"	8	2	0	21	1	132	9	685
242	"M"	"NL"	9	2	1	42	1	132	9	685
242	"M"	"NL"	5	1	0	82	1	211	9	685
243	"F"	"NL"	5	1	0	73	1	80	6	474
243	"F"	"NL"	6	2	0	23	0	132	6	474
243	"F"	"NL"	7	2	0	26	0	132	6	474
243	"F"	"NL"	16	4	0	0	3	21	6	474
243	"F"	"NL"	13	3	1	0	0	74	6	474
243	"F"	"NL"	14	4	1	0	3	21	6	474
243	"F"	"NL"	NA	6	NA	NA	1	0	6	474
243	"F"	"NL"	17	4	1	0	3	21	6	474
243	"F"	"NL"	8	2	0	28	0	132	6	474
243	"F"	"NL"	15	4	1	0	3	21	6	474
243	"F"	"NL"	3	1	0	36	1	80	6	474
243	"F"	"NL"	4	1	0	51	1	80	6	474
243	"F"	"NL"	21	5	1	0	1	167	6	474
243	"F"	"NL"	18	5	0	0	1	167	6	474
243	"F"	"NL"	19	5	0	0	1	167	6	474
243	"F"	"NL"	20	5	0	0	1	167	6	474
243	"F"	"NL"	12	3	0	21	0	74	6	474
243	"F"	"NL"	1	1	0	90	1	80	6	474
243	"F"	"NL"	2	1	1	31	1	80	6	474
243	"F"	"NL"	11	3	0	15	0	74	6	474
243	"F"	"NL"	9	2	0	26	0	132	6	474
243	"F"	"NL"	10	3	0	54	0	74	6	474
244	"M"	"NL"	10	3	1	74	1	122	4	607
244	"M"	"NL"	9	2	0	14	0	161	4	607
244	"M"	"NL"	14	4	0	0	2	13	4	607
244	"M"	"NL"	12	3	0	13	1	122	4	607
244	"M"	"NL"	13	3	1	0	1	122	4	607
244	"M"	"NL"	NA	6	NA	NA	0	0	4	607
244	"M"	"NL"	11	3	0	26	1	122	4	607
244	"M"	"NL"	8	2	0	43	0	161	4	607
244	"M"	"NL"	16	4	0	0	2	13	4	607
244	"M"	"NL"	17	4	1	0	2	13	4	607
244	"M"	"NL"	7	2	0	42	0	161	4	607
244	"M"	"NL"	15	4	1	0	2	13	4	607
244	"M"	"NL"	20	5	0	0	1	223	4	607
244	"M"	"NL"	21	5	0	0	1	223	4	607
244	"M"	"NL"	4	1	0	63	0	88	4	607
244	"M"	"NL"	19	5	0	0	1	223	4	607
244	"M"	"NL"	6	2	0	42	0	161	4	607
244	"M"	"NL"	1	1	0	118	0	88	4	607
244	"M"	"NL"	2	1	0	61	0	88	4	607
244	"M"	"NL"	5	1	0	57	0	88	4	607
244	"M"	"NL"	18	5	0	0	1	223	4	607
244	"M"	"NL"	3	1	0	54	0	88	4	607
245	"M"	"FR"	2	1	1	30	4	121	14	630
245	"M"	"FR"	3	1	1	16	4	121	14	630
245	"M"	"FR"	12	3	0	6	2	71	14	630
245	"M"	"FR"	13	3	1	21	2	71	14	630
245	"M"	"FR"	4	1	1	25	4	121	14	630
245	"M"	"FR"	1	1	1	54	4	121	14	630
245	"M"	"FR"	16	4	0	10	2	124	14	630
245	"M"	"FR"	5	1	1	62	4	121	14	630
245	"M"	"FR"	14	4	1	33	2	124	14	630
245	"M"	"FR"	11	3	0	11	2	71	14	630
245	"M"	"FR"	21	5	0	0	2	126	14	630
245	"M"	"FR"	NA	6	NA	NA	0	0	14	630
245	"M"	"FR"	6	2	1	34	4	188	14	630
245	"M"	"FR"	15	4	0	51	2	124	14	630
245	"M"	"FR"	19	5	1	48	2	126	14	630
245	"M"	"FR"	7	2	1	29	4	188	14	630
245	"M"	"FR"	17	4	1	15	2	124	14	630
245	"M"	"FR"	18	5	0	18	2	126	14	630
245	"M"	"FR"	10	3	1	14	2	71	14	630
245	"M"	"FR"	8	2	1	81	4	188	14	630
245	"M"	"FR"	9	2	1	38	4	188	14	630
245	"M"	"FR"	20	5	0	34	2	126	14	630
246	"M"	"NL"	7	2	0	94	2	365	17	1090
246	"M"	"NL"	6	2	1	76	2	365	17	1090
246	"M"	"NL"	19	5	1	0	2	446	17	1090
246	"M"	"NL"	9	2	1	78	2	365	17	1090
246	"M"	"NL"	5	1	1	183	4	92	17	1090
246	"M"	"NL"	10	3	1	14	4	185	17	1090
246	"M"	"NL"	8	2	0	59	2	365	17	1090
246	"M"	"NL"	21	5	1	0	2	446	17	1090
246	"M"	"NL"	NA	6	NA	NA	1	0	17	1090
246	"M"	"NL"	18	5	0	0	2	446	17	1090
246	"M"	"NL"	20	5	0	0	2	446	17	1090
246	"M"	"NL"	11	3	1	39	4	185	17	1090
246	"M"	"NL"	12	3	1	2	4	185	17	1090
246	"M"	"NL"	13	3	1	0	4	185	17	1090
246	"M"	"NL"	4	1	1	170	4	92	17	1090
246	"M"	"NL"	15	4	1	0	4	2	17	1090
246	"M"	"NL"	16	4	1	0	4	2	17	1090
246	"M"	"NL"	17	4	1	0	4	2	17	1090
246	"M"	"NL"	3	1	1	70	4	92	17	1090
246	"M"	"NL"	14	4	1	0	4	2	17	1090
246	"M"	"NL"	1	1	1	182	4	92	17	1090
246	"M"	"NL"	2	1	1	123	4	92	17	1090
247	"F"	"NL"	10	3	1	11	1	61	3	656
247	"F"	"NL"	11	3	0	6	1	61	3	656
247	"F"	"NL"	9	2	0	79	0	137	3	656
247	"F"	"NL"	21	5	1	0	1	103	3	656
247	"F"	"NL"	NA	6	NA	NA	1	0	3	656
247	"F"	"NL"	8	2	0	26	0	137	3	656
247	"F"	"NL"	12	3	0	8	1	61	3	656
247	"F"	"NL"	1	1	0	55	0	124	3	656
247	"F"	"NL"	2	1	0	15	0	124	3	656
247	"F"	"NL"	7	2	0	22	0	137	3	656
247	"F"	"NL"	17	4	1	17	0	231	3	656
247	"F"	"NL"	18	5	0	12	1	103	3	656
247	"F"	"NL"	19	5	0	0	1	103	3	656
247	"F"	"NL"	20	5	0	0	1	103	3	656
247	"F"	"NL"	15	4	0	176	0	231	3	656
247	"F"	"NL"	3	1	0	13	0	124	3	656
247	"F"	"NL"	13	3	0	34	1	61	3	656
247	"F"	"NL"	14	4	0	47	0	231	3	656
247	"F"	"NL"	6	2	0	27	0	137	3	656
247	"F"	"NL"	4	1	0	14	0	124	3	656
247	"F"	"NL"	5	1	0	79	0	124	3	656
247	"F"	"NL"	16	4	0	15	0	231	3	656
248	"F"	"NL"	5	1	1	69	4	118	17	571
248	"F"	"NL"	3	1	1	84	4	118	17	571
248	"F"	"NL"	4	1	1	42	4	118	17	571
248	"F"	"NL"	17	4	1	0	4	11	17	571
248	"F"	"NL"	2	1	1	53	4	118	17	571
248	"F"	"NL"	16	4	1	0	4	11	17	571
248	"F"	"NL"	8	2	0	31	3	153	17	571
248	"F"	"NL"	18	5	1	0	3	154	17	571
248	"F"	"NL"	6	2	1	38	3	153	17	571
248	"F"	"NL"	7	2	1	24	3	153	17	571
248	"F"	"NL"	12	3	0	11	3	135	17	571
248	"F"	"NL"	13	3	1	57	3	135	17	571
248	"F"	"NL"	14	4	1	0	4	11	17	571
248	"F"	"NL"	15	4	1	0	4	11	17	571
248	"F"	"NL"	1	1	1	88	4	118	17	571
248	"F"	"NL"	19	5	1	0	3	154	17	571
248	"F"	"NL"	9	2	1	33	3	153	17	571
248	"F"	"NL"	10	3	1	28	3	135	17	571
248	"F"	"NL"	11	3	1	13	3	135	17	571
248	"F"	"NL"	21	5	0	0	3	154	17	571
248	"F"	"NL"	NA	6	NA	NA	0	0	17	571
248	"F"	"NL"	20	5	0	0	3	154	17	571
249	"M"	"NL"	NA	6	NA	NA	0	0	17	687
249	"M"	"NL"	21	5	0	0	4	181	17	687
249	"M"	"NL"	4	1	1	34	4	105	17	687
249	"M"	"NL"	5	1	1	70	4	105	17	687
249	"M"	"NL"	20	5	1	0	4	181	17	687
249	"M"	"NL"	3	1	1	33	4	105	17	687
249	"M"	"NL"	12	3	0	36	3	207	17	687
249	"M"	"NL"	18	5	1	0	4	181	17	687
249	"M"	"NL"	19	5	1	0	4	181	17	687
249	"M"	"NL"	2	1	1	31	4	105	17	687
249	"M"	"NL"	7	2	0	47	2	158	17	687
249	"M"	"NL"	8	2	0	57	2	158	17	687
249	"M"	"NL"	13	3	1	0	3	207	17	687
249	"M"	"NL"	6	2	1	151	2	158	17	687
249	"M"	"NL"	15	4	1	0	4	36	17	687
249	"M"	"NL"	16	4	1	0	4	36	17	687
249	"M"	"NL"	17	4	1	0	4	36	17	687
249	"M"	"NL"	14	4	1	0	4	36	17	687
249	"M"	"NL"	10	3	1	50	3	207	17	687
249	"M"	"NL"	11	3	1	23	3	207	17	687
249	"M"	"NL"	1	1	1	100	4	105	17	687
249	"M"	"NL"	9	2	1	55	2	158	17	687
250	"U"	"NL"	2	1	1	47	4	136	19	766
250	"U"	"NL"	3	1	1	24	4	136	19	766
250	"U"	"NL"	4	1	1	37	4	136	19	766
250	"U"	"NL"	1	1	1	110	4	136	19	766
250	"U"	"NL"	14	4	1	54	4	131	19	766
250	"U"	"NL"	15	4	1	64	4	131	19	766
250	"U"	"NL"	16	4	1	8	4	131	19	766
250	"U"	"NL"	13	3	1	19	4	85	19	766
250	"U"	"NL"	5	1	1	63	4	136	19	766
250	"U"	"NL"	6	2	1	37	4	192	19	766
250	"U"	"NL"	7	2	1	44	4	192	19	766
250	"U"	"NL"	17	4	1	21	4	131	19	766
250	"U"	"NL"	9	2	1	46	4	192	19	766
250	"U"	"NL"	10	3	1	18	4	85	19	766
250	"U"	"NL"	11	3	1	16	4	85	19	766
250	"U"	"NL"	8	2	1	61	4	192	19	766
250	"U"	"NL"	12	3	1	13	4	85	19	766
250	"U"	"NL"	20	5	0	0	2	222	19	766
250	"U"	"NL"	18	5	0	31	2	222	19	766
250	"U"	"NL"	19	5	1	53	2	222	19	766
250	"U"	"NL"	21	5	1	0	2	222	19	766
250	"U"	"NL"	NA	6	NA	NA	1	0	19	766
251	"U"	"NL"	19	5	0	45	1	109	11	556
251	"U"	"NL"	20	5	0	12	1	109	11	556
251	"U"	"NL"	18	5	0	14	1	109	11	556
251	"U"	"NL"	17	4	1	14	2	115	11	556
251	"U"	"NL"	21	5	1	0	1	109	11	556
251	"U"	"NL"	NA	6	NA	NA	1	0	11	556
251	"U"	"NL"	5	1	1	84	3	110	11	556
251	"U"	"NL"	6	2	1	31	2	150	11	556
251	"U"	"NL"	3	1	0	18	3	110	11	556
251	"U"	"NL"	4	1	1	24	3	110	11	556
251	"U"	"NL"	10	3	1	14	2	72	11	556
251	"U"	"NL"	16	4	1	11	2	115	11	556
251	"U"	"NL"	2	1	1	35	3	110	11	556
251	"U"	"NL"	7	2	0	15	2	150	11	556
251	"U"	"NL"	8	2	0	17	2	150	11	556
251	"U"	"NL"	9	2	0	40	2	150	11	556
251	"U"	"NL"	11	3	1	12	2	72	11	556
251	"U"	"NL"	12	3	0	15	2	72	11	556
251	"U"	"NL"	13	3	0	11	2	72	11	556
251	"U"	"NL"	14	4	1	29	2	115	11	556
251	"U"	"NL"	15	4	0	59	2	115	11	556
251	"U"	"NL"	1	1	1	56	3	110	11	556
252	"M"	"NL"	10	3	0	24	0	112	6	627
252	"M"	"NL"	11	3	0	26	0	112	6	627
252	"M"	"NL"	9	2	0	29	2	149	6	627
252	"M"	"NL"	21	5	0	0	1	142	6	627
252	"M"	"NL"	NA	6	NA	NA	0	0	6	627
252	"M"	"NL"	12	3	0	56	0	112	6	627
252	"M"	"NL"	13	3	1	36	0	112	6	627
252	"M"	"NL"	20	5	0	0	1	142	6	627
252	"M"	"NL"	1	1	0	104	1	89	6	627
252	"M"	"NL"	2	1	0	46	1	89	6	627
252	"M"	"NL"	3	1	0	24	1	89	6	627
252	"M"	"NL"	4	1	1	21	1	89	6	627
252	"M"	"NL"	5	1	0	56	1	89	6	627
252	"M"	"NL"	6	2	1	62	2	149	6	627
252	"M"	"NL"	7	2	1	17	2	149	6	627
252	"M"	"NL"	8	2	0	47	2	149	6	627
252	"M"	"NL"	19	5	0	0	1	142	6	627
252	"M"	"NL"	16	4	0	0	2	135	6	627
252	"M"	"NL"	14	4	0	59	2	135	6	627
252	"M"	"NL"	15	4	1	20	2	135	6	627
252	"M"	"NL"	17	4	1	0	2	135	6	627
252	"M"	"NL"	18	5	0	0	1	142	6	627
253	"F"	"NL"	18	5	0	19	1	118	13	509
253	"F"	"NL"	NA	6	NA	NA	0	0	13	509
253	"F"	"NL"	17	4	1	14	4	122	13	509
253	"F"	"NL"	19	5	0	30	1	118	13	509
253	"F"	"NL"	20	5	0	45	1	118	13	509
253	"F"	"NL"	21	5	0	0	1	118	13	509
253	"F"	"NL"	1	1	1	32	2	91	13	509
253	"F"	"NL"	16	4	1	22	4	122	13	509
253	"F"	"NL"	12	3	1	14	3	84	13	509
253	"F"	"NL"	13	3	1	24	3	84	13	509
253	"F"	"NL"	6	2	1	33	3	94	13	509
253	"F"	"NL"	2	1	1	19	2	91	13	509
253	"F"	"NL"	7	2	1	41	3	94	13	509
253	"F"	"NL"	3	1	0	14	2	91	13	509
253	"F"	"NL"	14	4	1	25	4	122	13	509
253	"F"	"NL"	15	4	1	38	4	122	13	509
253	"F"	"NL"	11	3	0	15	3	84	13	509
253	"F"	"NL"	8	2	0	27	3	94	13	509
253	"F"	"NL"	4	1	0	26	2	91	13	509
253	"F"	"NL"	5	1	1	34	2	91	13	509
253	"F"	"NL"	9	2	1	22	3	94	13	509
253	"F"	"NL"	10	3	1	15	3	84	13	509
254	"M"	"NL"	10	3	0	52	2	133	10	749
254	"M"	"NL"	18	5	0	23	1	132	10	749
254	"M"	"NL"	9	2	1	54	2	178	10	749
254	"M"	"NL"	17	4	1	34	2	114	10	749
254	"M"	"NL"	1	1	1	72	2	192	10	749
254	"M"	"NL"	19	5	0	63	1	132	10	749
254	"M"	"NL"	8	2	0	27	2	178	10	749
254	"M"	"NL"	21	5	1	0	1	132	10	749
254	"M"	"NL"	5	1	0	76	2	192	10	749
254	"M"	"NL"	6	2	1	31	2	178	10	749
254	"M"	"NL"	20	5	0	6	1	132	10	749
254	"M"	"NL"	16	4	0	40	2	114	10	749
254	"M"	"NL"	4	1	0	23	2	192	10	749
254	"M"	"NL"	11	3	1	31	2	133	10	749
254	"M"	"NL"	7	2	1	14	2	178	10	749
254	"M"	"NL"	3	1	0	31	2	192	10	749
254	"M"	"NL"	13	3	0	23	2	133	10	749
254	"M"	"NL"	14	4	1	61	2	114	10	749
254	"M"	"NL"	15	4	1	26	2	114	10	749
254	"M"	"NL"	12	3	0	21	2	133	10	749
254	"M"	"NL"	NA	6	NA	NA	1	0	10	749
254	"M"	"NL"	2	1	1	41	2	192	10	749
255	"U"	"NL"	13	3	1	12	0	46	5	596
255	"U"	"NL"	17	4	1	0	3	171	5	596
255	"U"	"NL"	14	4	0	60	3	171	5	596
255	"U"	"NL"	15	4	1	104	3	171	5	596
255	"U"	"NL"	21	5	0	0	1	132	5	596
255	"U"	"NL"	11	3	0	7	0	46	5	596
255	"U"	"NL"	12	3	0	7	0	46	5	596
255	"U"	"NL"	16	4	1	0	3	171	5	596
255	"U"	"NL"	20	5	0	0	1	132	5	596
255	"U"	"NL"	2	1	0	12	1	84	5	596
255	"U"	"NL"	18	5	0	0	1	132	5	596
255	"U"	"NL"	10	3	0	9	0	46	5	596
255	"U"	"NL"	6	2	0	28	0	163	5	596
255	"U"	"NL"	7	2	0	12	0	163	5	596
255	"U"	"NL"	NA	6	NA	NA	0	0	5	596
255	"U"	"NL"	19	5	0	0	1	132	5	596
255	"U"	"NL"	4	1	0	15	1	84	5	596
255	"U"	"NL"	5	1	0	138	1	84	5	596
255	"U"	"NL"	8	2	0	13	0	163	5	596
255	"U"	"NL"	9	2	0	63	0	163	5	596
255	"U"	"NL"	1	1	0	105	1	84	5	596
255	"U"	"NL"	3	1	1	11	1	84	5	596
256	"M"	"NL"	4	1	1	95	1	119	3	732
256	"M"	"NL"	5	1	0	86	1	119	3	732
256	"M"	"NL"	6	2	0	37	0	217	3	732
256	"M"	"NL"	7	2	0	60	0	217	3	732
256	"M"	"NL"	18	5	0	0	1	235	3	732
256	"M"	"NL"	15	4	0	0	1	29	3	732
256	"M"	"NL"	16	4	0	0	1	29	3	732
256	"M"	"NL"	17	4	1	0	1	29	3	732
