"ID" "IDproblem" "Language" "Gender" "Item" "Y" "RT" "problem" "Y.sub" "RT.sub" "Y.tot" "RT.tot"
"421" 21 211 "NL" "M" 1 0 104 1 0 213 7 582
"422" 21 211 "NL" "M" 2 0 46 1 0 213 7 582
"423" 21 211 "NL" "M" 3 0 36 1 0 213 7 582
"424" 21 211 "NL" "M" 4 0 27 1 0 213 7 582
"425" 21 212 "NL" "M" 5 0 108 2 3 161 7 582
"426" 21 212 "NL" "M" 6 1 13 2 3 161 7 582
"427" 21 212 "NL" "M" 7 1 19 2 3 161 7 582
"428" 21 212 "NL" "M" 8 1 21 2 3 161 7 582
"429" 21 213 "NL" "M" 9 1 79 3 3 119 7 582
"430" 21 213 "NL" "M" 10 1 27 3 3 119 7 582
"431" 21 213 "NL" "M" 11 0 5 3 3 119 7 582
"432" 21 213 "NL" "M" 12 1 8 3 3 119 7 582
"433" 21 214 "NL" "M" 13 0 88 4 1 89 7 582
"434" 21 214 "NL" "M" 14 1 1 4 1 89 7 582
"435" 21 214 "NL" "M" 15 NA NA 4 1 89 7 582
"436" 21 214 "NL" "M" 16 NA NA 4 1 89 7 582
"437" 21 215 "NL" "M" 17 NA NA 5 NA NA 7 582
"438" 21 215 "NL" "M" 18 NA NA 5 NA NA 7 582
"439" 21 215 "NL" "M" 19 NA NA 5 NA NA 7 582
"440" 21 215 "NL" "M" 20 NA NA 5 NA NA 7 582
"441" 21 216 "NL" "M" 21 NA NA 6 NA NA 7 582
"442" 22 221 "FR" "M" 1 0 74 1 1 283 4 720
"443" 22 221 "FR" "M" 2 1 114 1 1 283 4 720
"444" 22 221 "FR" "M" 3 0 46 1 1 283 4 720
"445" 22 221 "FR" "M" 4 0 49 1 1 283 4 720
"446" 22 222 "FR" "M" 5 0 166 2 1 264 4 720
"447" 22 222 "FR" "M" 6 0 39 2 1 264 4 720
"448" 22 222 "FR" "M" 7 1 29 2 1 264 4 720
"449" 22 222 "FR" "M" 8 0 30 2 1 264 4 720
"450" 22 223 "FR" "M" 9 0 39 3 2 173 4 720
"451" 22 223 "FR" "M" 10 1 61 3 2 173 4 720
"452" 22 223 "FR" "M" 11 0 39 3 2 173 4 720
"453" 22 223 "FR" "M" 12 1 34 3 2 173 4 720
"454" 22 224 "FR" "M" 13 NA NA 4 NA NA 4 720
"455" 22 224 "FR" "M" 14 NA NA 4 NA NA 4 720
"456" 22 224 "FR" "M" 15 NA NA 4 NA NA 4 720
"457" 22 224 "FR" "M" 16 NA NA 4 NA NA 4 720
"458" 22 225 "FR" "M" 17 NA NA 5 NA NA 4 720
"459" 22 225 "FR" "M" 18 NA NA 5 NA NA 4 720
"460" 22 225 "FR" "M" 19 NA NA 5 NA NA 4 720
"461" 22 225 "FR" "M" 20 NA NA 5 NA NA 4 720
"462" 22 226 "FR" "M" 21 NA NA 6 NA NA 4 720
"463" 23 231 "FR" "M" 1 0 71 1 1 232 5 626
"464" 23 231 "FR" "M" 2 1 59 1 1 232 5 626
"465" 23 231 "FR" "M" 3 0 39 1 1 232 5 626
"466" 23 231 "FR" "M" 4 0 63 1 1 232 5 626
"467" 23 232 "FR" "M" 5 0 66 2 1 227 5 626
"468" 23 232 "FR" "M" 6 0 54 2 1 227 5 626
"469" 23 232 "FR" "M" 7 1 58 2 1 227 5 626
"470" 23 232 "FR" "M" 8 0 49 2 1 227 5 626
"471" 23 233 "FR" "M" 9 1 40 3 3 167 5 626
"472" 23 233 "FR" "M" 10 1 81 3 3 167 5 626
"473" 23 233 "FR" "M" 11 0 27 3 3 167 5 626
"474" 23 233 "FR" "M" 12 1 19 3 3 167 5 626
"475" 23 234 "FR" "M" 13 NA NA 4 NA NA 5 626
"476" 23 234 "FR" "M" 14 NA NA 4 NA NA 5 626
"477" 23 234 "FR" "M" 15 NA NA 4 NA NA 5 626
"478" 23 234 "FR" "M" 16 NA NA 4 NA NA 5 626
"479" 23 235 "FR" "M" 17 NA NA 5 NA NA 5 626
"480" 23 235 "FR" "M" 18 NA NA 5 NA NA 5 626
"481" 23 235 "FR" "M" 19 NA NA 5 NA NA 5 626
"482" 23 235 "FR" "M" 20 NA NA 5 NA NA 5 626
"483" 23 236 "FR" "M" 21 NA NA 6 NA NA 5 626
"484" 24 241 "FR" "F" 1 0 85 1 0 121 1 634
"485" 24 241 "FR" "F" 2 0 16 1 0 121 1 634
"486" 24 241 "FR" "F" 3 0 8 1 0 121 1 634
"487" 24 241 "FR" "F" 4 0 12 1 0 121 1 634
"488" 24 242 "FR" "F" 5 0 151 2 0 259 1 634
"489" 24 242 "FR" "F" 6 0 35 2 0 259 1 634
"490" 24 242 "FR" "F" 7 0 21 2 0 259 1 634
"491" 24 242 "FR" "F" 8 0 52 2 0 259 1 634
"492" 24 243 "FR" "F" 9 0 81 3 0 112 1 634
"493" 24 243 "FR" "F" 10 0 13 3 0 112 1 634
"494" 24 243 "FR" "F" 11 0 10 3 0 112 1 634
"495" 24 243 "FR" "F" 12 0 8 3 0 112 1 634
"496" 24 244 "FR" "F" 13 1 77 4 1 142 1 634
"497" 24 244 "FR" "F" 14 0 55 4 1 142 1 634
"498" 24 244 "FR" "F" 15 0 10 4 1 142 1 634
"499" 24 244 "FR" "F" 16 NA NA 4 1 142 1 634
"500" 24 245 "FR" "F" 17 NA NA 5 NA NA 1 634
"501" 24 245 "FR" "F" 18 NA NA 5 NA NA 1 634
"502" 24 245 "FR" "F" 19 NA NA 5 NA NA 1 634
"503" 24 245 "FR" "F" 20 NA NA 5 NA NA 1 634
"504" 24 246 "FR" "F" 21 NA NA 6 NA NA 1 634
"505" 25 251 "NL" "F" 1 0 79 1 2 172 8 624
"506" 25 251 "NL" "F" 2 1 51 1 2 172 8 624
"507" 25 251 "NL" "F" 3 1 17 1 2 172 8 624
"508" 25 251 "NL" "F" 4 0 25 1 2 172 8 624
"509" 25 252 "NL" "F" 5 0 57 2 3 296 8 624
"510" 25 252 "NL" "F" 6 1 104 2 3 296 8 624
"511" 25 252 "NL" "F" 7 1 46 2 3 296 8 624
"512" 25 252 "NL" "F" 8 1 89 2 3 296 8 624
"513" 25 253 "NL" "F" 9 1 36 3 3 156 8 624
"514" 25 253 "NL" "F" 10 1 30 3 3 156 8 624
"515" 25 253 "NL" "F" 11 0 64 3 3 156 8 624
"516" 25 253 "NL" "F" 12 1 26 3 3 156 8 624
"517" 25 254 "NL" "F" 13 NA NA 4 NA NA 8 624
"518" 25 254 "NL" "F" 14 NA NA 4 NA NA 8 624
"519" 25 254 "NL" "F" 15 NA NA 4 NA NA 8 624
"520" 25 254 "NL" "F" 16 NA NA 4 NA NA 8 624
"521" 25 255 "NL" "F" 17 NA NA 5 NA NA 8 624
"522" 25 255 "NL" "F" 18 NA NA 5 NA NA 8 624
"523" 25 255 "NL" "F" 19 NA NA 5 NA NA 8 624
"524" 25 255 "NL" "F" 20 NA NA 5 NA NA 8 624
"525" 25 256 "NL" "F" 21 NA NA 6 NA NA 8 624
"526" 26 261 "FR" "M" 1 0 63 1 1 197 9 595
"527" 26 261 "FR" "M" 2 1 79 1 1 197 9 595
"528" 26 261 "FR" "M" 3 0 30 1 1 197 9 595
"529" 26 261 "FR" "M" 4 0 25 1 1 197 9 595
"530" 26 262 "FR" "M" 5 1 72 2 4 122 9 595
"531" 26 262 "FR" "M" 6 1 9 2 4 122 9 595
"532" 26 262 "FR" "M" 7 1 9 2 4 122 9 595
"533" 26 262 "FR" "M" 8 1 32 2 4 122 9 595
"534" 26 263 "FR" "M" 9 0 49 3 2 77 9 595
"535" 26 263 "FR" "M" 10 1 10 3 2 77 9 595
"536" 26 263 "FR" "M" 11 0 7 3 2 77 9 595
"537" 26 263 "FR" "M" 12 1 11 3 2 77 9 595
"538" 26 264 "FR" "M" 13 1 89 4 2 199 9 595
"539" 26 264 "FR" "M" 14 0 53 4 2 199 9 595
"540" 26 264 "FR" "M" 15 1 57 4 2 199 9 595
"541" 26 264 "FR" "M" 16 NA NA 4 2 199 9 595
"542" 26 265 "FR" "M" 17 NA NA 5 NA NA 9 595
"543" 26 265 "FR" "M" 18 NA NA 5 NA NA 9 595
"544" 26 265 "FR" "M" 19 NA NA 5 NA NA 9 595
"545" 26 265 "FR" "M" 20 NA NA 5 NA NA 9 595
"546" 26 266 "FR" "M" 21 NA NA 6 NA NA 9 595
"547" 27 271 "NL" "F" 1 0 85 1 0 258 4 658
"548" 27 271 "NL" "F" 2 0 53 1 0 258 4 658
"549" 27 271 "NL" "F" 3 0 34 1 0 258 4 658
"550" 27 271 "NL" "F" 4 0 86 1 0 258 4 658
"551" 27 272 "NL" "F" 5 0 95 2 2 220 4 658
"552" 27 272 "NL" "F" 6 0 51 2 2 220 4 658
"553" 27 272 "NL" "F" 7 1 49 2 2 220 4 658
"554" 27 272 "NL" "F" 8 1 25 2 2 220 4 658
"555" 27 273 "NL" "F" 9 1 37 3 2 180 4 658
"556" 27 273 "NL" "F" 10 0 48 3 2 180 4 658
"557" 27 273 "NL" "F" 11 0 31 3 2 180 4 658
"558" 27 273 "NL" "F" 12 1 64 3 2 180 4 658
"559" 27 274 "NL" "F" 13 NA NA 4 NA NA 4 658
"560" 27 274 "NL" "F" 14 NA NA 4 NA NA 4 658
"561" 27 274 "NL" "F" 15 NA NA 4 NA NA 4 658
"562" 27 274 "NL" "F" 16 NA NA 4 NA NA 4 658
"563" 27 275 "NL" "F" 17 NA NA 5 NA NA 4 658
"564" 27 275 "NL" "F" 18 NA NA 5 NA NA 4 658
"565" 27 275 "NL" "F" 19 NA NA 5 NA NA 4 658
"566" 27 275 "NL" "F" 20 NA NA 5 NA NA 4 658
"567" 27 276 "NL" "F" 21 NA NA 6 NA NA 4 658
"568" 28 281 NA NA 1 NA NA 1 NA NA NA NA
"569" 28 281 NA NA 2 NA NA 1 NA NA NA NA
"570" 28 281 NA NA 3 NA NA 1 NA NA NA NA
"571" 28 281 NA NA 4 NA NA 1 NA NA NA NA
"572" 28 282 NA NA 5 NA NA 2 NA NA NA NA
"573" 28 282 NA NA 6 NA NA 2 NA NA NA NA
"574" 28 282 NA NA 7 NA NA 2 NA NA NA NA
"575" 28 282 NA NA 8 NA NA 2 NA NA NA NA
"576" 28 283 NA NA 9 NA NA 3 NA NA NA NA
"577" 28 283 NA NA 10 NA NA 3 NA NA NA NA
"578" 28 283 NA NA 11 NA NA 3 NA NA NA NA
"579" 28 283 NA NA 12 NA NA 3 NA NA NA NA
"580" 28 284 NA NA 13 NA NA 4 NA NA NA NA
"581" 28 284 NA NA 14 NA NA 4 NA NA NA NA
"582" 28 284 NA NA 15 NA NA 4 NA NA NA NA
"583" 28 284 NA NA 16 NA NA 4 NA NA NA NA
"584" 28 285 NA NA 17 NA NA 5 NA NA NA NA
"585" 28 285 NA NA 18 NA NA 5 NA NA NA NA
"586" 28 285 NA NA 19 NA NA 5 NA NA NA NA
"587" 28 285 NA NA 20 NA NA 5 NA NA NA NA
"588" 28 286 NA NA 21 NA NA 6 NA NA NA NA
"589" 29 291 "FR" "M" 1 0 98 1 0 254 7 634
"590" 29 291 "FR" "M" 2 0 56 1 0 254 7 634
"591" 29 291 "FR" "M" 3 0 44 1 0 254 7 634
"592" 29 291 "FR" "M" 4 0 56 1 0 254 7 634
"593" 29 292 "FR" "M" 5 1 121 2 4 259 7 634
"594" 29 292 "FR" "M" 6 1 82 2 4 259 7 634
"595" 29 292 "FR" "M" 7 1 21 2 4 259 7 634
"596" 29 292 "FR" "M" 8 1 35 2 4 259 7 634
"597" 29 293 "FR" "M" 9 1 37 3 3 121 7 634
"598" 29 293 "FR" "M" 10 1 38 3 3 121 7 634
"599" 29 293 "FR" "M" 11 0 32 3 3 121 7 634
"600" 29 293 "FR" "M" 12 1 14 3 3 121 7 634
"601" 29 294 "FR" "M" 13 NA NA 4 NA NA 7 634
"602" 29 294 "FR" "M" 14 NA NA 4 NA NA 7 634
"603" 29 294 "FR" "M" 15 NA NA 4 NA NA 7 634
"604" 29 294 "FR" "M" 16 NA NA 4 NA NA 7 634
"605" 29 295 "FR" "M" 17 NA NA 5 NA NA 7 634
"606" 29 295 "FR" "M" 18 NA NA 5 NA NA 7 634
"607" 29 295 "FR" "M" 19 NA NA 5 NA NA 7 634
"608" 29 295 "FR" "M" 20 NA NA 5 NA NA 7 634
"609" 29 296 "FR" "M" 21 NA NA 6 NA NA 7 634
"610" 30 301 "NL" "M" 1 0 45 1 2 121 17 681
"611" 30 301 "NL" "M" 2 1 18 1 2 121 17 681
"612" 30 301 "NL" "M" 3 1 15 1 2 121 17 681
"613" 30 301 "NL" "M" 4 0 43 1 2 121 17 681
"614" 30 302 "NL" "M" 5 1 105 2 4 186 17 681
"615" 30 302 "NL" "M" 6 1 21 2 4 186 17 681
"616" 30 302 "NL" "M" 7 1 28 2 4 186 17 681
"617" 30 302 "NL" "M" 8 1 32 2 4 186 17 681
"618" 30 303 "NL" "M" 9 1 49 3 4 80 17 681
"619" 30 303 "NL" "M" 10 1 10 3 4 80 17 681
"620" 30 303 "NL" "M" 11 1 11 3 4 80 17 681
"621" 30 303 "NL" "M" 12 1 10 3 4 80 17 681
"622" 30 304 "NL" "M" 13 1 121 4 4 243 17 681
"623" 30 304 "NL" "M" 14 1 43 4 4 243 17 681
"624" 30 304 "NL" "M" 15 1 57 4 4 243 17 681
"625" 30 304 "NL" "M" 16 1 22 4 4 243 17 681
"626" 30 305 "NL" "M" 17 1 12 5 3 51 17 681
"627" 30 305 "NL" "M" 18 1 19 5 3 51 17 681
"628" 30 305 "NL" "M" 19 1 20 5 3 51 17 681
"629" 30 305 "NL" "M" 20 NA NA 5 3 51 17 681
"630" 30 306 "NL" "M" 21 NA NA 6 NA NA 17 681
"631" 31 311 "NL" "M" 1 0 111 1 1 291 8 687
"632" 31 311 "NL" "M" 2 1 99 1 1 291 8 687
"633" 31 311 "NL" "M" 3 0 36 1 1 291 8 687
"634" 31 311 "NL" "M" 4 0 45 1 1 291 8 687
"635" 31 312 "NL" "M" 5 1 60 2 4 220 8 687
"636" 31 312 "NL" "M" 6 1 25 2 4 220 8 687
"637" 31 312 "NL" "M" 7 1 73 2 4 220 8 687
"638" 31 312 "NL" "M" 8 1 62 2 4 220 8 687
"639" 31 313 "NL" "M" 9 1 42 3 3 176 8 687
"640" 31 313 "NL" "M" 10 1 62 3 3 176 8 687
"641" 31 313 "NL" "M" 11 0 40 3 3 176 8 687
"642" 31 313 "NL" "M" 12 1 32 3 3 176 8 687
"643" 31 314 "NL" "M" 13 NA NA 4 NA NA 8 687
"644" 31 314 "NL" "M" 14 NA NA 4 NA NA 8 687
"645" 31 314 "NL" "M" 15 NA NA 4 NA NA 8 687
"646" 31 314 "NL" "M" 16 NA NA 4 NA NA 8 687
"647" 31 315 "NL" "M" 17 NA NA 5 NA NA 8 687
"648" 31 315 "NL" "M" 18 NA NA 5 NA NA 8 687
"649" 31 315 "NL" "M" 19 NA NA 5 NA NA 8 687
"650" 31 315 "NL" "M" 20 NA NA 5 NA NA 8 687
"651" 31 316 "NL" "M" 21 NA NA 6 NA NA 8 687
"652" 32 321 "NL" "F" 1 0 125 1 2 159 13 682
"653" 32 321 "NL" "F" 2 1 14 1 2 159 13 682
"654" 32 321 "NL" "F" 3 1 10 1 2 159 13 682
"655" 32 321 "NL" "F" 4 0 10 1 2 159 13 682
"656" 32 322 "NL" "F" 5 0 64 2 2 111 13 682
"657" 32 322 "NL" "F" 6 0 14 2 2 111 13 682
"658" 32 322 "NL" "F" 7 1 17 2 2 111 13 682
"659" 32 322 "NL" "F" 8 1 16 2 2 111 13 682
"660" 32 323 "NL" "F" 9 1 57 3 3 96 13 682
"661" 32 323 "NL" "F" 10 1 24 3 3 96 13 682
"662" 32 323 "NL" "F" 11 0 5 3 3 96 13 682
"663" 32 323 "NL" "F" 12 1 10 3 3 96 13 682
"664" 32 324 "NL" "F" 13 1 137 4 3 195 13 682
"665" 32 324 "NL" "F" 14 1 31 4 3 195 13 682
"666" 32 324 "NL" "F" 15 0 15 4 3 195 13 682
"667" 32 324 "NL" "F" 16 1 12 4 3 195 13 682
"668" 32 325 "NL" "F" 17 0 44 5 2 119 13 682
"669" 32 325 "NL" "F" 18 1 17 5 2 119 13 682
"670" 32 325 "NL" "F" 19 0 34 5 2 119 13 682
"671" 32 325 "NL" "F" 20 1 24 5 2 119 13 682
"672" 32 326 "NL" "F" 21 1 2 6 1 2 13 682
"673" 33 331 "NL" "M" 1 0 26 1 0 136 11 672
"674" 33 331 "NL" "M" 2 0 59 1 0 136 11 672
"675" 33 331 "NL" "M" 3 0 20 1 0 136 11 672
"676" 33 331 "NL" "M" 4 0 31 1 0 136 11 672
"677" 33 332 "NL" "M" 5 1 54 2 4 110 11 672
"678" 33 332 "NL" "M" 6 1 15 2 4 110 11 672
"679" 33 332 "NL" "M" 7 1 16 2 4 110 11 672
"680" 33 332 "NL" "M" 8 1 25 2 4 110 11 672
"681" 33 333 "NL" "M" 9 0 22 3 2 77 11 672
"682" 33 333 "NL" "M" 10 1 15 3 2 77 11 672
"683" 33 333 "NL" "M" 11 0 29 3 2 77 11 672
"684" 33 333 "NL" "M" 12 1 11 3 2 77 11 672
"685" 33 334 "NL" "M" 13 1 74 4 2 197 11 672
"686" 33 334 "NL" "M" 14 1 51 4 2 197 11 672
"687" 33 334 "NL" "M" 15 0 50 4 2 197 11 672
"688" 33 334 "NL" "M" 16 0 22 4 2 197 11 672
"689" 33 335 "NL" "M" 17 1 36 5 3 152 11 672
"690" 33 335 "NL" "M" 18 0 23 5 3 152 11 672
"691" 33 335 "NL" "M" 19 1 35 5 3 152 11 672
"692" 33 335 "NL" "M" 20 1 58 5 3 152 11 672
"693" 33 336 "NL" "M" 21 NA NA 6 NA NA 11 672
"694" 34 341 "NL" "M" 1 0 74 1 0 118 9 582
"695" 34 341 "NL" "M" 2 0 11 1 0 118 9 582
"696" 34 341 "NL" "M" 3 0 23 1 0 118 9 582
"697" 34 341 "NL" "M" 4 0 10 1 0 118 9 582
"698" 34 342 "NL" "M" 5 1 94 2 3 151 9 582
"699" 34 342 "NL" "M" 6 0 14 2 3 151 9 582
"700" 34 342 "NL" "M" 7 1 31 2 3 151 9 582
"701" 34 342 "NL" "M" 8 1 12 2 3 151 9 582
"702" 34 343 "NL" "M" 9 1 60 3 1 95 9 582
"703" 34 343 "NL" "M" 10 0 14 3 1 95 9 582
"704" 34 343 "NL" "M" 11 0 9 3 1 95 9 582
"705" 34 343 "NL" "M" 12 0 12 3 1 95 9 582
"706" 34 344 "NL" "M" 13 1 102 4 3 186 9 582
"707" 34 344 "NL" "M" 14 1 53 4 3 186 9 582
"708" 34 344 "NL" "M" 15 0 22 4 3 186 9 582
"709" 34 344 "NL" "M" 16 1 9 4 3 186 9 582
"710" 34 345 "NL" "M" 17 0 4 5 2 32 9 582
"711" 34 345 "NL" "M" 18 1 15 5 2 32 9 582
"712" 34 345 "NL" "M" 19 0 10 5 2 32 9 582
"713" 34 345 "NL" "M" 20 1 3 5 2 32 9 582
"714" 34 346 "NL" "M" 21 NA NA 6 NA NA 9 582
"715" 35 351 "NL" "M" 1 0 49 1 1 154 5 685
"716" 35 351 "NL" "M" 2 1 44 1 1 154 5 685
"717" 35 351 "NL" "M" 3 0 21 1 1 154 5 685
"718" 35 351 "NL" "M" 4 0 40 1 1 154 5 685
"719" 35 352 "NL" "M" 5 0 110 2 1 263 5 685
"720" 35 352 "NL" "M" 6 0 40 2 1 263 5 685
"721" 35 352 "NL" "M" 7 1 33 2 1 263 5 685
"722" 35 352 "NL" "M" 8 0 80 2 1 263 5 685
"723" 35 353 "NL" "M" 9 1 62 3 3 268 5 685
"724" 35 353 "NL" "M" 10 1 65 3 3 268 5 685
"725" 35 353 "NL" "M" 11 0 68 3 3 268 5 685
"726" 35 353 "NL" "M" 12 1 73 3 3 268 5 685
"727" 35 354 "NL" "M" 13 NA NA 4 NA NA 5 685
"728" 35 354 "NL" "M" 14 NA NA 4 NA NA 5 685
"729" 35 354 "NL" "M" 15 NA NA 4 NA NA 5 685
"730" 35 354 "NL" "M" 16 NA NA 4 NA NA 5 685
"731" 35 355 "NL" "M" 17 NA NA 5 NA NA 5 685
"732" 35 355 "NL" "M" 18 NA NA 5 NA NA 5 685
"733" 35 355 "NL" "M" 19 NA NA 5 NA NA 5 685
"734" 35 355 "NL" "M" 20 NA NA 5 NA NA 5 685
"735" 35 356 "NL" "M" 21 NA NA 6 NA NA 5 685
"736" 36 361 "NL" "M" 1 0 61 1 0 166 6 624
"737" 36 361 "NL" "M" 2 0 27 1 0 166 6 624
"738" 36 361 "NL" "M" 3 0 22 1 0 166 6 624
"739" 36 361 "NL" "M" 4 0 56 1 0 166 6 624
"740" 36 362 "NL" "M" 5 1 52 2 2 233 6 624
"741" 36 362 "NL" "M" 6 0 72 2 2 233 6 624
"742" 36 362 "NL" "M" 7 1 50 2 2 233 6 624
"743" 36 362 "NL" "M" 8 0 59 2 2 233 6 624
"744" 36 363 "NL" "M" 9 0 25 3 2 106 6 624
"745" 36 363 "NL" "M" 10 1 24 3 2 106 6 624
"746" 36 363 "NL" "M" 11 0 27 3 2 106 6 624
"747" 36 363 "NL" "M" 12 1 30 3 2 106 6 624
"748" 36 364 "NL" "M" 13 NA NA 4 2 119 6 624
"749" 36 364 "NL" "M" 14 1 77 4 2 119 6 624
"750" 36 364 "NL" "M" 15 1 42 4 2 119 6 624
"751" 36 364 "NL" "M" 16 NA NA 4 2 119 6 624
"752" 36 365 "NL" "M" 17 NA NA 5 NA NA 6 624
"753" 36 365 "NL" "M" 18 NA NA 5 NA NA 6 624
"754" 36 365 "NL" "M" 19 NA NA 5 NA NA 6 624
"755" 36 365 "NL" "M" 20 NA NA 5 NA NA 6 624
"756" 36 366 "NL" "M" 21 NA NA 6 NA NA 6 624
"757" 37 371 "NL" "M" 1 0 158 1 1 236 5 608
"758" 37 371 "NL" "M" 2 1 39 1 1 236 5 608
"759" 37 371 "NL" "M" 3 0 18 1 1 236 5 608
"760" 37 371 "NL" "M" 4 0 21 1 1 236 5 608
"761" 37 372 "NL" "M" 5 0 145 2 2 193 5 608
"762" 37 372 "NL" "M" 6 1 5 2 2 193 5 608
"763" 37 372 "NL" "M" 7 1 26 2 2 193 5 608
"764" 37 372 "NL" "M" 8 0 17 2 2 193 5 608
"765" 37 373 "NL" "M" 9 0 139 3 2 179 5 608
"766" 37 373 "NL" "M" 10 1 16 3 2 179 5 608
"767" 37 373 "NL" "M" 11 0 12 3 2 179 5 608
"768" 37 373 "NL" "M" 12 1 12 3 2 179 5 608
"769" 37 374 "NL" "M" 13 NA NA 4 NA NA 5 608
"770" 37 374 "NL" "M" 14 NA NA 4 NA NA 5 608
"771" 37 374 "NL" "M" 15 NA NA 4 NA NA 5 608
"772" 37 374 "NL" "M" 16 NA NA 4 NA NA 5 608
"773" 37 375 "NL" "M" 17 NA NA 5 NA NA 5 608
"774" 37 375 "NL" "M" 18 NA NA 5 NA NA 5 608
"775" 37 375 "NL" "M" 19 NA NA 5 NA NA 5 608
"776" 37 375 "NL" "M" 20 NA NA 5 NA NA 5 608
"777" 37 376 "NL" "M" 21 NA NA 6 NA NA 5 608
"778" 38 381 "NL" "M" 1 0 68 1 2 204 10 582
"779" 38 381 "NL" "M" 2 1 71 1 2 204 10 582
"780" 38 381 "NL" "M" 3 1 26 1 2 204 10 582
"781" 38 381 "NL" "M" 4 0 39 1 2 204 10 582
"782" 38 382 "NL" "M" 5 1 71 2 4 189 10 582
"783" 38 382 "NL" "M" 6 1 59 2 4 189 10 582
"784" 38 382 "NL" "M" 7 1 32 2 4 189 10 582
"785" 38 382 "NL" "M" 8 1 27 2 4 189 10 582
"786" 38 383 "NL" "M" 9 1 21 3 3 141 10 582
"787" 38 383 "NL" "M" 10 1 63 3 3 141 10 582
"788" 38 383 "NL" "M" 11 0 25 3 3 141 10 582
"789" 38 383 "NL" "M" 12 1 32 3 3 141 10 582
"790" 38 384 "NL" "M" 13 NA NA 4 1 48 10 582
"791" 38 384 "NL" "M" 14 NA NA 4 1 48 10 582
"792" 38 384 "NL" "M" 15 1 48 4 1 48 10 582
"793" 38 384 "NL" "M" 16 NA NA 4 1 48 10 582
"794" 38 385 "NL" "M" 17 NA NA 5 NA NA 10 582
"795" 38 385 "NL" "M" 18 NA NA 5 NA NA 10 582
"796" 38 385 "NL" "M" 19 NA NA 5 NA NA 10 582
"797" 38 385 "NL" "M" 20 NA NA 5 NA NA 10 582
"798" 38 386 "NL" "M" 21 NA NA 6 NA NA 10 582
"799" 39 391 NA NA 1 NA NA 1 NA NA NA NA
"800" 39 391 NA NA 2 NA NA 1 NA NA NA NA
"801" 39 391 NA NA 3 NA NA 1 NA NA NA NA
"802" 39 391 NA NA 4 NA NA 1 NA NA NA NA
"803" 39 392 NA NA 5 NA NA 2 NA NA NA NA
"804" 39 392 NA NA 6 NA NA 2 NA NA NA NA
"805" 39 392 NA NA 7 NA NA 2 NA NA NA NA
"806" 39 392 NA NA 8 NA NA 2 NA NA NA NA
"807" 39 393 NA NA 9 NA NA 3 NA NA NA NA
"808" 39 393 NA NA 10 NA NA 3 NA NA NA NA
"809" 39 393 NA NA 11 NA NA 3 NA NA NA NA
"810" 39 393 NA NA 12 NA NA 3 NA NA NA NA
"811" 39 394 NA NA 13 NA NA 4 NA NA NA NA
"812" 39 394 NA NA 14 NA NA 4 NA NA NA NA
"813" 39 394 NA NA 15 NA NA 4 NA NA NA NA
"814" 39 394 NA NA 16 NA NA 4 NA NA NA NA
"815" 39 395 NA NA 17 NA NA 5 NA NA NA NA
"816" 39 395 NA NA 18 NA NA 5 NA NA NA NA
"817" 39 395 NA NA 19 NA NA 5 NA NA NA NA
"818" 39 395 NA NA 20 NA NA 5 NA NA NA NA
"819" 39 396 NA NA 21 NA NA 6 NA NA NA NA
"820" 40 401 "NL" "M" 1 0 55 1 1 173 11 735
"821" 40 401 "NL" "M" 2 0 56 1 1 173 11 735
"822" 40 401 "NL" "M" 3 1 25 1 1 173 11 735
"823" 40 401 "NL" "M" 4 0 37 1 1 173 11 735
"824" 40 402 "NL" "M" 5 1 85 2 4 186 11 735
"825" 40 402 "NL" "M" 6 1 14 2 4 186 11 735
"826" 40 402 "NL" "M" 7 1 68 2 4 186 11 735
"827" 40 402 "NL" "M" 8 1 19 2 4 186 11 735
"828" 40 403 "NL" "M" 9 0 72 3 2 124 11 735
"829" 40 403 "NL" "M" 10 1 23 3 2 124 11 735
"830" 40 403 "NL" "M" 11 0 18 3 2 124 11 735
"831" 40 403 "NL" "M" 12 1 11 3 2 124 11 735
"832" 40 404 "NL" "M" 13 1 84 4 3 201 11 735
"833" 40 404 "NL" "M" 14 1 50 4 3 201 11 735
"834" 40 404 "NL" "M" 15 1 42 4 3 201 11 735
"835" 40 404 "NL" "M" 16 0 25 4 3 201 11 735
"836" 40 405 "NL" "M" 17 NA NA 5 1 51 11 735
"837" 40 405 "NL" "M" 18 NA NA 5 1 51 11 735
"838" 40 405 "NL" "M" 19 1 51 5 1 51 11 735
"839" 40 405 "NL" "M" 20 NA NA 5 1 51 11 735
"840" 40 406 "NL" "M" 21 NA NA 6 NA NA 11 735
"841" 41 411 "FR" "M" 1 1 27 1 4 132 20 760
"842" 41 411 "FR" "M" 2 1 68 1 4 132 20 760
"843" 41 411 "FR" "M" 3 1 21 1 4 132 20 760
"844" 41 411 "FR" "M" 4 1 16 1 4 132 20 760
"845" 41 412 "FR" "M" 5 1 42 2 4 104 20 760
"846" 41 412 "FR" "M" 6 1 29 2 4 104 20 760
"847" 41 412 "FR" "M" 7 1 10 2 4 104 20 760
"848" 41 412 "FR" "M" 8 1 23 2 4 104 20 760
"849" 41 413 "FR" "M" 9 1 29 3 4 79 20 760
"850" 41 413 "FR" "M" 10 1 23 3 4 79 20 760
