"Person"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"5500"	336	"F"	"FR"	7	2	1	15	3	108	11	604
"5501"	336	"F"	"FR"	8	2	1	18	3	108	11	604
"5502"	336	"F"	"FR"	9	3	0	48	2	80	11	604
"5503"	337	"F"	"NL"	1	1	0	91	0	161	8	790
"5504"	337	"F"	"NL"	10	3	0	15	1	80	8	790
"5505"	337	"F"	"NL"	11	3	0	9	1	80	8	790
"5506"	337	"F"	"NL"	12	3	0	10	1	80	8	790
"5507"	337	"F"	"NL"	13	4	1	114	3	202	8	790
"5508"	337	"F"	"NL"	14	4	1	54	3	202	8	790
"5509"	337	"F"	"NL"	15	4	0	21	3	202	8	790
"5510"	337	"F"	"NL"	16	4	1	13	3	202	8	790
"5511"	337	"F"	"NL"	17	5	0	241	1	272	8	790
"5512"	337	"F"	"NL"	18	5	0	14	1	272	8	790
"5513"	337	"F"	"NL"	19	5	0	17	1	272	8	790
"5514"	337	"F"	"NL"	2	1	0	46	0	161	8	790
"5515"	337	"F"	"NL"	20	5	1	0	1	272	8	790
"5516"	337	"F"	"NL"	21	6	1	0	1	0	8	790
"5517"	337	"F"	"NL"	3	1	0	11	0	161	8	790
"5518"	337	"F"	"NL"	4	1	0	13	0	161	8	790
"5519"	337	"F"	"NL"	5	2	0	34	2	75	8	790
"5520"	337	"F"	"NL"	6	2	1	11	2	75	8	790
"5521"	337	"F"	"NL"	7	2	1	15	2	75	8	790
"5522"	337	"F"	"NL"	8	2	0	15	2	75	8	790
"5523"	337	"F"	"NL"	9	3	1	46	1	80	8	790
"5524"	338	"F"	"NL"	1	1	0	42	0	125	1	553
"5525"	338	"F"	"NL"	10	3	0	31	0	90	1	553
"5526"	338	"F"	"NL"	11	3	0	21	0	90	1	553
"5527"	338	"F"	"NL"	12	3	0	13	0	90	1	553
"5528"	338	"F"	"NL"	13	4	0	62	0	186	1	553
"5529"	338	"F"	"NL"	14	4	0	65	0	186	1	553
"5530"	338	"F"	"NL"	15	4	0	52	0	186	1	553
"5531"	338	"F"	"NL"	16	4	0	7	0	186	1	553
"5532"	338	"F"	"NL"	17	5	0	0	1	0	1	553
"5533"	338	"F"	"NL"	18	5	0	0	1	0	1	553
"5534"	338	"F"	"NL"	19	5	1	0	1	0	1	553
"5535"	338	"F"	"NL"	2	1	0	27	0	125	1	553
"5536"	338	"F"	"NL"	20	5	0	0	1	0	1	553
"5537"	338	"F"	"NL"	21	6	0	0	0	0	1	553
"5538"	338	"F"	"NL"	3	1	0	21	0	125	1	553
"5539"	338	"F"	"NL"	4	1	0	35	0	125	1	553
"5540"	338	"F"	"NL"	5	2	0	49	0	152	1	553
"5541"	338	"F"	"NL"	6	2	0	44	0	152	1	553
"5542"	338	"F"	"NL"	7	2	0	39	0	152	1	553
"5543"	338	"F"	"NL"	8	2	0	20	0	152	1	553
"5544"	338	"F"	"NL"	9	3	0	25	0	90	1	553
"5545"	339	"M"	"NL"	1	1	1	87	1	177	14	469
"5546"	339	"M"	"NL"	10	3	1	17	3	144	14	469
"5547"	339	"M"	"NL"	11	3	1	9	3	144	14	469
"5548"	339	"M"	"NL"	12	3	0	16	3	144	14	469
"5549"	339	"M"	"NL"	13	4	1	0	3	0	14	469
"5550"	339	"M"	"NL"	14	4	1	0	3	0	14	469
"5551"	339	"M"	"NL"	15	4	0	0	3	0	14	469
"5552"	339	"M"	"NL"	16	4	1	0	3	0	14	469
"5553"	339	"M"	"NL"	17	5	1	0	3	0	14	469
"5554"	339	"M"	"NL"	18	5	1	0	3	0	14	469
"5555"	339	"M"	"NL"	19	5	0	0	3	0	14	469
"5556"	339	"M"	"NL"	2	1	0	41	1	177	14	469
"5557"	339	"M"	"NL"	20	5	1	0	3	0	14	469
"5558"	339	"M"	"NL"	21	6	1	0	1	0	14	469
"5559"	339	"M"	"NL"	3	1	0	27	1	177	14	469
"5560"	339	"M"	"NL"	4	1	0	22	1	177	14	469
"5561"	339	"M"	"NL"	5	2	1	91	3	148	14	469
"5562"	339	"M"	"NL"	6	2	0	15	3	148	14	469
"5563"	339	"M"	"NL"	7	2	1	20	3	148	14	469
"5564"	339	"M"	"NL"	8	2	1	22	3	148	14	469
"5565"	339	"M"	"NL"	9	3	1	102	3	144	14	469
"5566"	34	"M"	"NL"	1	1	0	74	0	118	10	582
"5567"	34	"M"	"NL"	10	3	0	14	1	95	10	582
"5568"	34	"M"	"NL"	11	3	0	9	1	95	10	582
"5569"	34	"M"	"NL"	12	3	0	12	1	95	10	582
"5570"	34	"M"	"NL"	13	4	1	102	3	186	10	582
"5571"	34	"M"	"NL"	14	4	1	53	3	186	10	582
"5572"	34	"M"	"NL"	15	4	0	22	3	186	10	582
"5573"	34	"M"	"NL"	16	4	1	9	3	186	10	582
"5574"	34	"M"	"NL"	17	5	0	4	2	32	10	582
"5575"	34	"M"	"NL"	18	5	1	15	2	32	10	582
"5576"	34	"M"	"NL"	19	5	0	10	2	32	10	582
"5577"	34	"M"	"NL"	2	1	0	11	0	118	10	582
"5578"	34	"M"	"NL"	20	5	1	3	2	32	10	582
"5579"	34	"M"	"NL"	21	6	1	0	1	0	10	582
"5580"	34	"M"	"NL"	3	1	0	23	0	118	10	582
"5581"	34	"M"	"NL"	4	1	0	10	0	118	10	582
"5582"	34	"M"	"NL"	5	2	1	94	3	151	10	582
"5583"	34	"M"	"NL"	6	2	0	14	3	151	10	582
"5584"	34	"M"	"NL"	7	2	1	31	3	151	10	582
"5585"	34	"M"	"NL"	8	2	1	12	3	151	10	582
"5586"	34	"M"	"NL"	9	3	1	60	1	95	10	582
"5587"	340	"M"	"NL"	1	1	0	28	1	145	10	655
"5588"	340	"M"	"NL"	10	3	0	27	1	74	10	655
"5589"	340	"M"	"NL"	11	3	0	14	1	74	10	655
"5590"	340	"M"	"NL"	12	3	1	8	1	74	10	655
"5591"	340	"M"	"NL"	13	4	0	91	2	200	10	655
"5592"	340	"M"	"NL"	14	4	1	33	2	200	10	655
"5593"	340	"M"	"NL"	15	4	0	50	2	200	10	655
"5594"	340	"M"	"NL"	16	4	1	26	2	200	10	655
"5595"	340	"M"	"NL"	17	5	0	42	3	136	10	655
"5596"	340	"M"	"NL"	18	5	1	25	3	136	10	655
"5597"	340	"M"	"NL"	19	5	1	39	3	136	10	655
"5598"	340	"M"	"NL"	2	1	1	60	1	145	10	655
"5599"	340	"M"	"NL"	20	5	1	30	3	136	10	655
"5600"	340	"M"	"NL"	21	6	1	0	1	0	10	655
"5601"	340	"M"	"NL"	3	1	0	19	1	145	10	655
"5602"	340	"M"	"NL"	4	1	0	38	1	145	10	655
"5603"	340	"M"	"NL"	5	2	0	36	2	100	10	655
"5604"	340	"M"	"NL"	6	2	0	31	2	100	10	655
"5605"	340	"M"	"NL"	7	2	1	14	2	100	10	655
"5606"	340	"M"	"NL"	8	2	1	19	2	100	10	655
"5607"	340	"M"	"NL"	9	3	0	25	1	74	10	655
"5608"	341	"M"	"NL"	1	1	0	105	1	186	14	652
"5609"	341	"M"	"NL"	10	3	0	13	3	53	14	652
"5610"	341	"M"	"NL"	11	3	1	4	3	53	14	652
"5611"	341	"M"	"NL"	12	3	1	8	3	53	14	652
"5612"	341	"M"	"NL"	13	4	0	61	1	104	14	652
"5613"	341	"M"	"NL"	14	4	1	16	1	104	14	652
"5614"	341	"M"	"NL"	15	4	0	18	1	104	14	652
"5615"	341	"M"	"NL"	16	4	0	9	1	104	14	652
"5616"	341	"M"	"NL"	17	5	1	60	4	120	14	652
"5617"	341	"M"	"NL"	18	5	1	30	4	120	14	652
"5618"	341	"M"	"NL"	19	5	1	19	4	120	14	652
"5619"	341	"M"	"NL"	2	1	1	45	1	186	14	652
"5620"	341	"M"	"NL"	20	5	1	11	4	120	14	652
"5621"	341	"M"	"NL"	21	6	1	0	1	0	14	652
"5622"	341	"M"	"NL"	3	1	0	21	1	186	14	652
"5623"	341	"M"	"NL"	4	1	0	15	1	186	14	652
"5624"	341	"M"	"NL"	5	2	1	99	4	189	14	652
"5625"	341	"M"	"NL"	6	2	1	29	4	189	14	652
"5626"	341	"M"	"NL"	7	2	1	20	4	189	14	652
"5627"	341	"M"	"NL"	8	2	1	41	4	189	14	652
"5628"	341	"M"	"NL"	9	3	1	28	3	53	14	652
"5629"	342	"M"	"NL"	1	1	0	281	1	320	9	633
"5630"	342	"M"	"NL"	10	3	1	24	3	124	9	633
"5631"	342	"M"	"NL"	11	3	0	8	3	124	9	633
"5632"	342	"M"	"NL"	12	3	1	17	3	124	9	633
"5633"	342	"M"	"NL"	13	4	0	0	2	0	9	633
"5634"	342	"M"	"NL"	14	4	1	0	2	0	9	633
"5635"	342	"M"	"NL"	15	4	0	0	2	0	9	633
"5636"	342	"M"	"NL"	16	4	1	0	2	0	9	633
"5637"	342	"M"	"NL"	17	5	0	0	0	0	9	633
"5638"	342	"M"	"NL"	18	5	0	0	0	0	9	633
"5639"	342	"M"	"NL"	19	5	0	0	0	0	9	633
"5640"	342	"M"	"NL"	2	1	1	11	1	320	9	633
"5641"	342	"M"	"NL"	20	5	0	0	0	0	9	633
"5642"	342	"M"	"NL"	21	6	1	0	1	0	9	633
"5643"	342	"M"	"NL"	3	1	0	10	1	320	9	633
"5644"	342	"M"	"NL"	4	1	0	18	1	320	9	633
"5645"	342	"M"	"NL"	5	2	0	114	2	189	9	633
"5646"	342	"M"	"NL"	6	2	0	19	2	189	9	633
"5647"	342	"M"	"NL"	7	2	1	14	2	189	9	633
"5648"	342	"M"	"NL"	8	2	1	42	2	189	9	633
"5649"	342	"M"	"NL"	9	3	1	75	3	124	9	633
"5650"	343	"M"	"FR"	1	1	1	148	2	356	16	953
"5651"	343	"M"	"FR"	10	3	1	42	2	175	16	953
"5652"	343	"M"	"FR"	11	3	0	64	2	175	16	953
"5653"	343	"M"	"FR"	12	3	0	29	2	175	16	953
"5654"	343	"M"	"FR"	13	4	1	0	4	0	16	953
"5655"	343	"M"	"FR"	14	4	1	0	4	0	16	953
"5656"	343	"M"	"FR"	15	4	1	0	4	0	16	953
"5657"	343	"M"	"FR"	16	4	1	0	4	0	16	953
"5658"	343	"M"	"FR"	17	5	1	0	4	0	16	953
"5659"	343	"M"	"FR"	18	5	1	0	4	0	16	953
"5660"	343	"M"	"FR"	19	5	1	0	4	0	16	953
"5661"	343	"M"	"FR"	2	1	1	93	2	356	16	953
"5662"	343	"M"	"FR"	20	5	1	0	4	0	16	953
"5663"	343	"M"	"FR"	21	6	0	0	0	0	16	953
"5664"	343	"M"	"FR"	3	1	0	47	2	356	16	953
"5665"	343	"M"	"FR"	4	1	0	68	2	356	16	953
"5666"	343	"M"	"FR"	5	2	1	228	4	422	16	953
"5667"	343	"M"	"FR"	6	2	1	70	4	422	16	953
"5668"	343	"M"	"FR"	7	2	1	64	4	422	16	953
"5669"	343	"M"	"FR"	8	2	1	60	4	422	16	953
"5670"	343	"M"	"FR"	9	3	1	40	2	175	16	953
"5671"	344	"M"	"NL"	1	1	0	88	2	227	17	604
"5672"	344	"M"	"NL"	10	3	1	11	3	111	17	604
"5673"	344	"M"	"NL"	11	3	0	22	3	111	17	604
"5674"	344	"M"	"NL"	12	3	1	19	3	111	17	604
"5675"	344	"M"	"NL"	13	4	1	51	4	144	17	604
"5676"	344	"M"	"NL"	14	4	1	66	4	144	17	604
"5677"	344	"M"	"NL"	15	4	1	27	4	144	17	604
"5678"	344	"M"	"NL"	16	4	1	0	4	144	17	604
"5679"	344	"M"	"NL"	17	5	1	0	4	0	17	604
"5680"	344	"M"	"NL"	18	5	1	0	4	0	17	604
"5681"	344	"M"	"NL"	19	5	1	0	4	0	17	604
"5682"	344	"M"	"NL"	2	1	1	38	2	227	17	604
"5683"	344	"M"	"NL"	20	5	1	0	4	0	17	604
"5684"	344	"M"	"NL"	21	6	0	0	0	0	17	604
"5685"	344	"M"	"NL"	3	1	1	50	2	227	17	604
"5686"	344	"M"	"NL"	4	1	0	51	2	227	17	604
"5687"	344	"M"	"NL"	5	2	1	67	4	122	17	604
"5688"	344	"M"	"NL"	6	2	1	16	4	122	17	604
"5689"	344	"M"	"NL"	7	2	1	19	4	122	17	604
"5690"	344	"M"	"NL"	8	2	1	20	4	122	17	604
"5691"	344	"M"	"NL"	9	3	1	59	3	111	17	604
"5692"	345	"M"	"NL"	1	1	0	66	0	193	3	510
"5693"	345	"M"	"NL"	10	3	0	27	0	129	3	510
"5694"	345	"M"	"NL"	11	3	0	36	0	129	3	510
"5695"	345	"M"	"NL"	12	3	0	46	0	129	3	510
"5696"	345	"M"	"NL"	13	4	0	0	0	0	3	510
"5697"	345	"M"	"NL"	14	4	0	0	0	0	3	510
"5698"	345	"M"	"NL"	15	4	0	0	0	0	3	510
"5699"	345	"M"	"NL"	16	4	0	0	0	0	3	510
"5700"	345	"M"	"NL"	17	5	0	0	1	0	3	510
"5701"	345	"M"	"NL"	18	5	0	0	1	0	3	510
"5702"	345	"M"	"NL"	19	5	0	0	1	0	3	510
"5703"	345	"M"	"NL"	2	1	0	63	0	193	3	510
"5704"	345	"M"	"NL"	20	5	1	0	1	0	3	510
"5705"	345	"M"	"NL"	21	6	1	0	1	0	3	510
"5706"	345	"M"	"NL"	3	1	0	31	0	193	3	510
"5707"	345	"M"	"NL"	4	1	0	33	0	193	3	510
"5708"	345	"M"	"NL"	5	2	0	65	1	188	3	510
"5709"	345	"M"	"NL"	6	2	0	48	1	188	3	510
"5710"	345	"M"	"NL"	7	2	1	49	1	188	3	510
"5711"	345	"M"	"NL"	8	2	0	26	1	188	3	510
"5712"	345	"M"	"NL"	9	3	0	20	0	129	3	510
"5713"	346	"F"	"FR"	1	1	0	213	1	520	12	1201
"5714"	346	"F"	"FR"	10	3	1	0	2	51	12	1201
"5715"	346	"F"	"FR"	11	3	0	0	2	51	12	1201
"5716"	346	"F"	"FR"	12	3	1	0	2	51	12	1201
"5717"	346	"F"	"FR"	13	4	0	0	3	0	12	1201
"5718"	346	"F"	"FR"	14	4	1	0	3	0	12	1201
"5719"	346	"F"	"FR"	15	4	1	0	3	0	12	1201
"5720"	346	"F"	"FR"	16	4	1	0	3	0	12	1201
"5721"	346	"F"	"FR"	17	5	1	0	3	0	12	1201
"5722"	346	"F"	"FR"	18	5	1	0	3	0	12	1201
"5723"	346	"F"	"FR"	19	5	0	0	3	0	12	1201
"5724"	346	"F"	"FR"	2	1	1	179	1	520	12	1201
"5725"	346	"F"	"FR"	20	5	1	0	3	0	12	1201
"5726"	346	"F"	"FR"	21	6	0	0	0	0	12	1201
"5727"	346	"F"	"FR"	3	1	0	38	1	520	12	1201
"5728"	346	"F"	"FR"	4	1	0	90	1	520	12	1201
"5729"	346	"F"	"FR"	5	2	0	321	3	630	12	1201
"5730"	346	"F"	"FR"	6	2	1	148	3	630	12	1201
"5731"	346	"F"	"FR"	7	2	1	43	3	630	12	1201
"5732"	346	"F"	"FR"	8	2	1	118	3	630	12	1201
"5733"	346	"F"	"FR"	9	3	0	51	2	51	12	1201
"5734"	347	"M"	"NL"	1	1	0	76	2	204	15	593
"5735"	347	"M"	"NL"	10	3	1	20	2	120	15	593
"5736"	347	"M"	"NL"	11	3	0	9	2	120	15	593
"5737"	347	"M"	"NL"	12	3	1	23	2	120	15	593
"5738"	347	"M"	"NL"	13	4	1	0	4	0	15	593
"5739"	347	"M"	"NL"	14	4	1	0	4	0	15	593
"5740"	347	"M"	"NL"	15	4	1	0	4	0	15	593
"5741"	347	"M"	"NL"	16	4	1	0	4	0	15	593
"5742"	347	"M"	"NL"	17	5	1	0	3	0	15	593
"5743"	347	"M"	"NL"	18	5	1	0	3	0	15	593
"5744"	347	"M"	"NL"	19	5	0	0	3	0	15	593
"5745"	347	"M"	"NL"	2	1	1	70	2	204	15	593
"5746"	347	"M"	"NL"	20	5	1	0	3	0	15	593
"5747"	347	"M"	"NL"	21	6	0	0	0	0	15	593
"5748"	347	"M"	"NL"	3	1	1	33	2	204	15	593
"5749"	347	"M"	"NL"	4	1	0	25	2	204	15	593
"5750"	347	"M"	"NL"	5	2	1	180	4	269	15	593
"5751"	347	"M"	"NL"	6	2	1	18	4	269	15	593
"5752"	347	"M"	"NL"	7	2	1	30	4	269	15	593
"5753"	347	"M"	"NL"	8	2	1	41	4	269	15	593
"5754"	347	"M"	"NL"	9	3	0	68	2	120	15	593
"5755"	348	"F"	"FR"	1	1	0	68	0	158	7	572
"5756"	348	"F"	"FR"	10	3	0	12	0	97	7	572
"5757"	348	"F"	"FR"	11	3	0	16	0	97	7	572
"5758"	348	"F"	"FR"	12	3	0	9	0	97	7	572
"5759"	348	"F"	"FR"	13	4	0	100	2	152	7	572
"5760"	348	"F"	"FR"	14	4	1	26	2	152	7	572
"5761"	348	"F"	"FR"	15	4	0	15	2	152	7	572
"5762"	348	"F"	"FR"	16	4	1	11	2	152	7	572
"5763"	348	"F"	"FR"	17	5	1	0	3	32	7	572
"5764"	348	"F"	"FR"	18	5	1	16	3	32	7	572
"5765"	348	"F"	"FR"	19	5	0	16	3	32	7	572
"5766"	348	"F"	"FR"	2	1	0	48	0	158	7	572
"5767"	348	"F"	"FR"	20	5	1	0	3	32	7	572
"5768"	348	"F"	"FR"	21	6	0	0	0	0	7	572
"5769"	348	"F"	"FR"	3	1	0	15	0	158	7	572
"5770"	348	"F"	"FR"	4	1	0	27	0	158	7	572
"5771"	348	"F"	"FR"	5	2	0	78	2	133	7	572
"5772"	348	"F"	"FR"	6	2	0	11	2	133	7	572
"5773"	348	"F"	"FR"	7	2	1	20	2	133	7	572
"5774"	348	"F"	"FR"	8	2	1	24	2	133	7	572
"5775"	348	"F"	"FR"	9	3	0	60	0	97	7	572
"5776"	349	"M"	"NL"	1	1	0	19	0	182	1	646
"5777"	349	"M"	"NL"	10	3	0	25	0	105	1	646
"5778"	349	"M"	"NL"	11	3	0	27	0	105	1	646
"5779"	349	"M"	"NL"	12	3	0	22	0	105	1	646
"5780"	349	"M"	"NL"	13	4	0	34	0	118	1	646
"5781"	349	"M"	"NL"	14	4	0	51	0	118	1	646
"5782"	349	"M"	"NL"	15	4	0	33	0	118	1	646
"5783"	349	"M"	"NL"	16	4	0	0	0	118	1	646
"5784"	349	"M"	"NL"	17	5	0	0	0	0	1	646
"5785"	349	"M"	"NL"	18	5	0	0	0	0	1	646
"5786"	349	"M"	"NL"	19	5	0	0	0	0	1	646
"5787"	349	"M"	"NL"	2	1	0	96	0	182	1	646
"5788"	349	"M"	"NL"	20	5	0	0	0	0	1	646
"5789"	349	"M"	"NL"	21	6	1	0	1	0	1	646
"5790"	349	"M"	"NL"	3	1	0	28	0	182	1	646
"5791"	349	"M"	"NL"	4	1	0	39	0	182	1	646
"5792"	349	"M"	"NL"	5	2	0	37	0	241	1	646
"5793"	349	"M"	"NL"	6	2	0	47	0	241	1	646
"5794"	349	"M"	"NL"	7	2	0	39	0	241	1	646
"5795"	349	"M"	"NL"	8	2	0	118	0	241	1	646
"5796"	349	"M"	"NL"	9	3	0	31	0	105	1	646
"5797"	35	"M"	"NL"	1	1	0	49	1	154	12	685
"5798"	35	"M"	"NL"	10	3	1	65	3	268	12	685
"5799"	35	"M"	"NL"	11	3	0	68	3	268	12	685
"5800"	35	"M"	"NL"	12	3	1	73	3	268	12	685
"5801"	35	"M"	"NL"	13	4	0	0	3	0	12	685
"5802"	35	"M"	"NL"	14	4	1	0	3	0	12	685
"5803"	35	"M"	"NL"	15	4	1	0	3	0	12	685
"5804"	35	"M"	"NL"	16	4	1	0	3	0	12	685
"5805"	35	"M"	"NL"	17	5	1	0	4	0	12	685
"5806"	35	"M"	"NL"	18	5	1	0	4	0	12	685
"5807"	35	"M"	"NL"	19	5	1	0	4	0	12	685
"5808"	35	"M"	"NL"	2	1	1	44	1	154	12	685
"5809"	35	"M"	"NL"	20	5	1	0	4	0	12	685
"5810"	35	"M"	"NL"	21	6	0	0	0	0	12	685
"5811"	35	"M"	"NL"	3	1	0	21	1	154	12	685
"5812"	35	"M"	"NL"	4	1	0	40	1	154	12	685
"5813"	35	"M"	"NL"	5	2	0	110	1	263	12	685
"5814"	35	"M"	"NL"	6	2	0	40	1	263	12	685
"5815"	35	"M"	"NL"	7	2	1	33	1	263	12	685
"5816"	35	"M"	"NL"	8	2	0	80	1	263	12	685
"5817"	35	"M"	"NL"	9	3	1	62	3	268	12	685
"5818"	350	"M"	"FR"	1	1	0	273	0	402	11	794
"5819"	350	"M"	"FR"	10	3	0	33	1	105	11	794
"5820"	350	"M"	"FR"	11	3	0	17	1	105	11	794
"5821"	350	"M"	"FR"	12	3	1	19	1	105	11	794
"5822"	350	"M"	"FR"	13	4	1	0	3	0	11	794
"5823"	350	"M"	"FR"	14	4	0	0	3	0	11	794
"5824"	350	"M"	"FR"	15	4	1	0	3	0	11	794
"5825"	350	"M"	"FR"	16	4	1	0	3	0	11	794
"5826"	350	"M"	"FR"	17	5	1	0	4	0	11	794
"5827"	350	"M"	"FR"	18	5	1	0	4	0	11	794
"5828"	350	"M"	"FR"	19	5	1	0	4	0	11	794
"5829"	350	"M"	"FR"	2	1	0	66	0	402	11	794
"5830"	350	"M"	"FR"	20	5	1	0	4	0	11	794
"5831"	350	"M"	"FR"	21	6	0	0	0	0	11	794
"5832"	350	"M"	"FR"	3	1	0	15	0	402	11	794
"5833"	350	"M"	"FR"	4	1	0	48	0	402	11	794
"5834"	350	"M"	"FR"	5	2	1	178	3	287	11	794
"5835"	350	"M"	"FR"	6	2	0	39	3	287	11	794
"5836"	350	"M"	"FR"	7	2	1	42	3	287	11	794
"5837"	350	"M"	"FR"	8	2	1	28	3	287	11	794
"5838"	350	"M"	"FR"	9	3	0	36	1	105	11	794
"5839"	351	"M"	"NL"	1	1	0	110	1	233	17	541
"5840"	351	"M"	"NL"	10	3	1	56	3	158	17	541
"5841"	351	"M"	"NL"	11	3	0	24	3	158	17	541
"5842"	351	"M"	"NL"	12	3	1	7	3	158	17	541
"5843"	351	"M"	"NL"	13	4	1	0	4	0	17	541
"5844"	351	"M"	"NL"	14	4	1	0	4	0	17	541
"5845"	351	"M"	"NL"	15	4	1	0	4	0	17	541
"5846"	351	"M"	"NL"	16	4	1	0	4	0	17	541
"5847"	351	"M"	"NL"	17	5	1	0	4	0	17	541
"5848"	351	"M"	"NL"	18	5	1	0	4	0	17	541
"5849"	351	"M"	"NL"	19	5	1	0	4	0	17	541
"5850"	351	"M"	"NL"	2	1	1	36	1	233	17	541
"5851"	351	"M"	"NL"	20	5	1	0	4	0	17	541
"5852"	351	"M"	"NL"	21	6	1	0	1	0	17	541
"5853"	351	"M"	"NL"	3	1	0	17	1	233	17	541
"5854"	351	"M"	"NL"	4	1	0	70	1	233	17	541
"5855"	351	"M"	"NL"	5	2	1	55	4	150	17	541
"5856"	351	"M"	"NL"	6	2	1	41	4	150	17	541
"5857"	351	"M"	"NL"	7	2	1	18	4	150	17	541
"5858"	351	"M"	"NL"	8	2	1	36	4	150	17	541
"5859"	351	"M"	"NL"	9	3	1	71	3	158	17	541
"5860"	352	"M"	"NL"	1	1	0	87	1	135	9	678
"5861"	352	"M"	"NL"	10	3	1	7	2	62	9	678
"5862"	352	"M"	"NL"	11	3	0	6	2	62	9	678
"5863"	352	"M"	"NL"	12	3	1	12	2	62	9	678
"5864"	352	"M"	"NL"	13	4	0	164	2	233	9	678
"5865"	352	"M"	"NL"	14	4	1	39	2	233	9	678
"5866"	352	"M"	"NL"	15	4	0	19	2	233	9	678
"5867"	352	"M"	"NL"	16	4	1	11	2	233	9	678
"5868"	352	"M"	"NL"	17	5	1	74	3	150	9	678
"5869"	352	"M"	"NL"	18	5	1	19	3	150	9	678
"5870"	352	"M"	"NL"	19	5	0	46	3	150	9	678
"5871"	352	"M"	"NL"	2	1	1	32	1	135	9	678
"5872"	352	"M"	"NL"	20	5	1	11	3	150	9	678
"5873"	352	"M"	"NL"	21	6	0	0	0	0	9	678
"5874"	352	"M"	"NL"	3	1	0	6	1	135	9	678
"5875"	352	"M"	"NL"	4	1	0	10	1	135	9	678
"5876"	352	"M"	"NL"	5	2	0	52	1	98	9	678
"5877"	352	"M"	"NL"	6	2	0	9	1	98	9	678
"5878"	352	"M"	"NL"	7	2	1	22	1	98	9	678
"5879"	352	"M"	"NL"	8	2	0	15	1	98	9	678
"5880"	352	"M"	"NL"	9	3	0	37	2	62	9	678
"5881"	353	"M"	"NL"	1	1	1	93	3	200	20	682
"5882"	353	"M"	"NL"	10	3	1	24	4	106	20	682
"5883"	353	"M"	"NL"	11	3	1	20	4	106	20	682
"5884"	353	"M"	"NL"	12	3	1	20	4	106	20	682
"5885"	353	"M"	"NL"	13	4	1	50	4	101	20	682
"5886"	353	"M"	"NL"	14	4	1	22	4	101	20	682
"5887"	353	"M"	"NL"	15	4	1	14	4	101	20	682
"5888"	353	"M"	"NL"	16	4	1	15	4	101	20	682
"5889"	353	"M"	"NL"	17	5	1	69	4	127	20	682
"5890"	353	"M"	"NL"	18	5	1	11	4	127	20	682
"5891"	353	"M"	"NL"	19	5	1	27	4	127	20	682
"5892"	353	"M"	"NL"	2	1	1	50	3	200	20	682
"5893"	353	"M"	"NL"	20	5	1	20	4	127	20	682
"5894"	353	"M"	"NL"	21	6	1	0	1	0	20	682
"5895"	353	"M"	"NL"	3	1	1	20	3	200	20	682
"5896"	353	"M"	"NL"	4	1	0	37	3	200	20	682
"5897"	353	"M"	"NL"	5	2	1	60	4	148	20	682
"5898"	353	"M"	"NL"	6	2	1	25	4	148	20	682
"5899"	353	"M"	"NL"	7	2	1	22	4	148	20	682
"5900"	353	"M"	"NL"	8	2	1	41	4	148	20	682
"5901"	353	"M"	"NL"	9	3	1	42	4	106	20	682
"5902"	354	"F"	"FR"	1	1	0	77	2	181	15	551
"5903"	354	"F"	"FR"	10	3	1	19	3	81	15	551
"5904"	354	"F"	"FR"	11	3	0	22	3	81	15	551
"5905"	354	"F"	"FR"	12	3	1	21	3	81	15	551
"5906"	354	"F"	"FR"	13	4	1	55	4	150	15	551
"5907"	354	"F"	"FR"	14	4	1	70	4	150	15	551
"5908"	354	"F"	"FR"	15	4	1	25	4	150	15	551
"5909"	354	"F"	"FR"	16	4	1	0	4	150	15	551
"5910"	354	"F"	"FR"	17	5	0	0	2	0	15	551
"5911"	354	"F"	"FR"	18	5	1	0	2	0	15	551
"5912"	354	"F"	"FR"	19	5	0	0	2	0	15	551
"5913"	354	"F"	"FR"	2	1	1	53	2	181	15	551
"5914"	354	"F"	"FR"	20	5	1	0	2	0	15	551
"5915"	354	"F"	"FR"	21	6	0	0	0	0	15	551
"5916"	354	"F"	"FR"	3	1	1	19	2	181	15	551
"5917"	354	"F"	"FR"	4	1	0	32	2	181	15	551
"5918"	354	"F"	"FR"	5	2	1	34	4	139	15	551
"5919"	354	"F"	"FR"	6	2	1	30	4	139	15	551
"5920"	354	"F"	"FR"	7	2	1	27	4	139	15	551
"5921"	354	"F"	"FR"	8	2	1	48	4	139	15	551
"5922"	354	"F"	"FR"	9	3	1	19	3	81	15	551
"5923"	355	"M"	"NL"	1	1	0	39	0	91	11	621
"5924"	355	"M"	"NL"	10	3	1	8	2	70	11	621
"5925"	355	"M"	"NL"	11	3	0	8	2	70	11	621
"5926"	355	"M"	"NL"	12	3	1	8	2	70	11	621
"5927"	355	"M"	"NL"	13	4	0	76	2	140	11	621
"5928"	355	"M"	"NL"	14	4	1	43	2	140	11	621
"5929"	355	"M"	"NL"	15	4	0	14	2	140	11	621
"5930"	355	"M"	"NL"	16	4	1	7	2	140	11	621
"5931"	355	"M"	"NL"	17	5	0	121	2	171	11	621
"5932"	355	"M"	"NL"	18	5	1	13	2	171	11	621
"5933"	355	"M"	"NL"	19	5	0	37	2	171	11	621
